position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
3234,911 Operator,NS,SONKA  ,Jutsu Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 18  ,17th Apr 22
3235,A Total War Saga: Troy,PC,Sega  ,Creative Assembly  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Aug 20  ,20th Oct 19
3236,ABPA Backgammon,Int,Mattel Electronics  ,APh Technological Consulting  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Aug 80  ,13th Jan 18
3237,Achtung! Cthulhu Tactics,XOne,Unknown  ,Auroch Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Jul 18
3238,Achtung! Cthulhu Tactics,PS4,Unknown  ,Auroch Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Jul 18
3239,Achtung! Cthulhu Tactics,PC,Unknown  ,Auroch Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Jul 18
3240,Achtung! Cthulhu Tactics,NS,Unknown  ,Auroch Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Jul 18
3241,ACORN Tactics,NS,TACS Games  ,TACS Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 17  ,04th Feb 18
3242,Advance Wars 1+2: Re-Boot Camp,NS,Unknown  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,03rd Mar 23
3243,Advance Wars: Dual Strike,WiiU,Unknown  ,Intelligent Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Aug 20
3244,Age of Cavemen,PC,Fuero Games  ,Fuero Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th May 16  ,17th Apr 19
3245,Age of Empires II: Definitive Edition,PC,Xbox Game Studios  ,Forgotten Empires  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 19  ,17th Sep 19
3246,Age of Empires IV,PC,Xbox Game Studios  ,World's Edge Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,14th Nov 19
3247,Age of Empires: Castle Siege,iOS,Microsoft Studios  ,Smoking Gun Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 15  ,01st Oct 18
3248,Age of Empires: Castle Siege,And,Microsoft Studios  ,Smoking Gun Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 17  ,01st Oct 18
3249,Age of Empires: Castle Siege,WinP,Microsoft Studios  ,Smoking Gun Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 14  ,01st Oct 18
3250,Age of Empires: Castle Siege,PC,Microsoft Studios  ,Smoking Gun Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 14  ,01st Oct 18
3251,Age of Empires: Definitive Edition,PC,Microsoft Studios  ,Forgotten Empires  ,N/A  ,7.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 18  ,24th Feb 18
3252,Age of Wonders: Planetfall,PC,Paradox Interactive   ,Triumph Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 19  ,06th May 19
3253,Age of Wonders: Planetfall,PS4,Paradox Interactive   ,Triumph Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 19  ,06th May 19
3254,Age of Wonders: Planetfall,XOne,Paradox Interactive   ,Triumph Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 19  ,06th May 19
3255,Aliens: Dark Descent,XOne,Unknown  ,Tindalos Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Nov 22
3256,Aliens: Dark Descent,XS,Unknown  ,Tindalos Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Nov 22
3257,Aliens: Dark Descent,PC,Unknown  ,Tindalos Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Nov 22
3258,Aliens: Dark Descent,PS4,Unknown  ,Tindalos Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Nov 22
3259,Aliens: Dark Descent,PS5,Unknown  ,Tindalos Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Nov 22
3260,Ambition of the Slimes,NS,Flyhigh Works  ,Flyhigh Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jan 18  ,04th Feb 18
3261,Ancestors Legacy,PC,Unknown  ,Destructive Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Aug 19
3262,Ancestors Legacy,PS4,Unknown  ,Destructive Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Aug 19
3263,Ancestors Legacy,XOne,Unknown  ,Destructive Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Aug 19
3264,Ancient Space,PC,Unknown  ,CreativeForge Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,07th Jan 18
3265,Anno 1800,PC,Ubisoft  ,Blue Byte  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Apr 19  ,12th Aug 18
3266,Attack of the Earthlings,PC,Junkfish Limited  ,Team Junkfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 18  ,24th Mar 19
3267,Attack of the Earthlings,XOne,Wales Interactive Ltd.  ,Team Junkfish  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 19  ,24th Mar 19
3268,Auto Chess,PC,Unknown  ,Dragonest  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,10th Jun 19
3269,Aven Colony,PC,Unknown  ,Mothership Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Jan 22
3270,AXYOS: Battlecards,PC,Axyos Games  ,Axyos Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 19  ,31st Mar 19
3271,Banner of the Maid,NS,CE-Asia  ,Azure Flame Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 20  ,09th Oct 20
3272,Battle Brothers,NS,Unknown  ,Overhype Studios  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,19th Feb 21
3273,Battle Worlds: Kronos,NS,THQ Nordic  ,KING Art Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 19  ,13th Jun 19
3274,Battlefleet Gothic: Armada 2,PC,Focus Home Interactive  ,Tindalos Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 19  ,24th Mar 19
3275,Blast Zone! Tournament,PC,Victory Lap Games  ,Victory Lap Games  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 18  ,20th Mar 19
3276,Blitzkrieg 3,PC,Nival Interactive  ,Nival Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jun 17  ,21st Apr 19
3277,Boid,PC,TinyBuild Games  ,Mokus  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Jul 16  ,22nd Apr 19
3278,Brass Tactics,PC,Unknown  ,Hidden Path Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Jun 18
3279,Brigandine: The Legend of Runersia,NS,Happinet  ,Matrix Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 20  ,10th May 20
3280,Champions of Anteria,PC,Unknown  ,Blue Byte  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Feb 20
3281,Checkers,Int,Mattel Electronics  ,APh Technological Consulting  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 80  ,13th Jan 18
3282,Civil War: 1864,PC,HexWar Games  ,HexWar Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 17  ,10th Aug 18
3283,Command & Conquer Remastered Collection,PC,Electronic Arts  ,Petroglyph Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jun 20  ,07th Apr 20
3284,Conan Unconquered,PC,Funcom   ,Funcom Oslo A/S  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th May 19  ,10th Jun 19
3285,Constructor HD,PC,System 3  ,System 3  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th May 17  ,11th Aug 18
3286,Cossacks II Battle for Europe,PC,GSC Game World  ,GSC Game World  ,N/A  ,N/A  ,7.5  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 06  ,01st Mar 18
3287,CrimeSight,PC,Unknown  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,26th Jun 21
3288,Crusader Kings III: Console Edition,PS5,Unknown  ,Paradox Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,26th Aug 21
3289,Crusader Kings III: Console Edition,XS,Unknown  ,Paradox Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,26th Aug 21
3290,Crying Suns,iOS,Unknown  ,Alt Shift  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,28th Jan 21
3291,Crying Suns,PC,Humble Bundle  ,Alt Shift  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Sep 19  ,28th Jan 21
3292,Crying Suns,And,Unknown  ,Alt Shift  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,28th Jan 21
3293,Crypto: Against All Odds,PC,Unknown  ,Pictagor  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,05th Mar 21
3294,Cultures: 8th Wonder of the World,PC,Unknown  ,Funatics Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Jul 21
3295,Cultures: Northland,PC,Unknown  ,Funatics Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Jul 21
3296,Darkest Dungeon 2,XOne,Merge Games  ,Red Hook Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,27th Jun 19
3297,Darkest Dungeon 2,Linux,Merge Games  ,Red Hook Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,27th Jun 19
3298,Darkest Dungeon 2,PC,Merge Games  ,Red Hook Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,27th Jun 19
3299,Darkest Dungeon 2,NS,Merge Games  ,Red Hook Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,27th Jun 19
3300,Darkest Dungeon 2,PS4,Merge Games  ,Red Hook Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,27th Jun 19
3301,Deiland,PS4,Unknown  ,Chibig  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Jan 19
3302,Desperados III,PC,THQ Nordic  ,Mimimi Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 20  ,09th Apr 19
3303,Desperados III,PS4,THQ Nordic  ,Mimimi Productions  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 20  ,09th Apr 19
3304,Desperados III,XOne,THQ Nordic  ,Mimimi Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 20  ,09th Apr 19
3305,Door Kickers: Action Squad,PC,KillHouse Games  ,KillHouse Games  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Sep 18  ,09th Oct 18
3306,Dota Underlords,PC,Valve  ,Valve  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 20  ,13th Feb 20
3307,Dota Underlords,Linux,Valve  ,Valve  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 20  ,13th Feb 20
3308,Dota Underlords,iOS,Unknown  ,Valve  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Feb 20
3309,Dota Underlords,And,Unknown  ,Valve  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Feb 20
3310,Dune: Spice Wars,PC,Unknown  ,Shiro Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,11th Jan 23
3311,Dungeon of the Endless,PS4,Sega  ,Amplitude Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 19  ,07th Aug 19
3312,Dungeon of the Endless,XOne,Sega  ,Amplitude Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 16  ,07th Aug 19
3313,Dungeon of the Endless,iOS,Sega  ,Amplitude Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 15  ,07th Aug 19
3314,Dungeon of the Endless,NS,Sega  ,Amplitude Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 19  ,07th Aug 19
3315,Empire of Sin,NS,Paradox Interactive   ,Romero Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,12th Jun 19
3316,Empire of Sin,PC,Paradox Interactive   ,Romero Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,12th Jun 19
3317,Empire of Sin,XOne,Paradox Interactive   ,Romero Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,12th Jun 19
3318,Empire of Sin,PS4,Paradox Interactive   ,Romero Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,12th Jun 19
3319,Endless Space 2,PC,Sega  ,Amplitude Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th May 17  ,11th Jan 18
3320,Eternal Card Game,PC,Unknown  ,Dire Wolf Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Feb 22
3321,Eternal Card Game,NS,Unknown  ,Dire Wolf Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Feb 22
3322,Eternal Card Game,XOne,Unknown  ,Dire Wolf Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Feb 22
3323,Evil Genius 2 World Domination,PC,Rebellion  ,Rebellion Developments  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,27th Jun 19
3324,Evolution: The Video Game,PC,North Star Games  ,North Star Digital Studios  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Feb 19  ,01st Mar 19
3325,Expeditions: Conquistador,PC,THQ Nordic  ,Logic Artists  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th May 13  ,21st Apr 19
3326,Expeditions: Viking,PC,Unknown  ,Logic Artists  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,29th Mar 19
3327,Fairyland: Blackberry Warrior,PC,Naarassusi Publisher  ,Naarassusi Game  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jul 18  ,06th Apr 19
3328,Fairyland: Chronicle,PC,Naarassusi Publisher  ,Naarassusi Game  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Apr 18  ,06th Apr 19
3329,Fairyland: Fairylines,PC,Naarassusi Publisher  ,Naarassusi Game  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 18  ,06th Apr 19
3330,Fairyland: Manuscript,PC,Naarassusi Publisher  ,Naarassusi Game  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jul 17  ,06th Apr 19
3331,Fairyland: Power Dice,PC,Naarassusi Publisher  ,Naarassusi Game  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 18  ,06th Apr 19
3332,Fairyland: The Guild,PC,Naarassusi Publisher  ,Naarassusi Game  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Sep 18  ,06th Apr 19
3333,Fallen Haven,PC,Interactive Magic  ,Interactive Magic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,03rd May 19
3334,"Final Liberation: Warhammer Epic 40,000",PC,Strategic Simulations  ,Holistic Design  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 97  ,11th Apr 20
3335,Foundation,PC,Unknown  ,Polymorph Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,12th Nov 21
3336,Frostpunk,XOne,11 bit studios  ,11 bit studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 19  ,28th May 19
3337,Frostpunk,PS4,11 bit studios  ,11 bit studios  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 19  ,28th May 19
3338,Fuga,NS,Unknown  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,05th Feb 18
3339,Fuga,PC,Unknown  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,19th Jul 18
3340,Fuga,PS4,Unknown  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,19th Jul 18
3341,Fuga,XOne,Unknown  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,19th Jul 18
3342,Galactic Civilizations 2 (OS/2 Warp),PC,Stardock  ,Stardock  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,31st Mar 18
3343,Galcon 2: Galactic Conquest,PC,"Hassey Enterprises, Inc.  ","Hassey Enterprises, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 14  ,22nd Apr 19
3344,Galcon Legends,PC,Unknown  ,"Hassey Enterprises, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,29th Mar 19
3345,Game Dev Story,NS,Kairosoft Co. Ltd  ,Kairosoft Co. Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 18  ,06th Oct 18
3346,Gears Tactics,XS,Xbox Game Studios  ,Splash Damage  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 20  ,11th Sep 20
3347,Gears Tactics,PC,Xbox Game Studios  ,Splash Damage  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 20  ,04th Aug 20
3348,Gears Tactics,XOne,Xbox Game Studios  ,Splash Damage  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 20  ,11th Apr 20
3349,Genesis,PC,Rampage Games  ,Rampage Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 19  ,09th Aug 19
3350,Genesis,PS4,Rampage Games  ,Rampage Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 19  ,09th Aug 19
3351,"Grant, Lee, Sherman: Civil War Generals 2",PC,Unknown  ,Impressions Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Mar 21
3352,Griftlands,NS,Unknown  ,Klei Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Aug 21
3353,Griftlands,PS4,Unknown  ,Klei Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Aug 21
3354,Griftlands,PC,Klei Entertainment  ,Klei Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,11th Jun 19
3355,Griftlands,XOne,Unknown  ,Klei Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Aug 21
3356,GUNS UP!,PC,PlayStation Mobile Inc.  ,Valkyrie Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 17  ,14th Sep 18
3357,GUNS UP!,PS4,Sony Computer Entertainment  ,Valkyrie Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 15  ,14th Sep 18
3358,Halcyon 6: Starbase Commander,PC,"Massive Damage, Inc.  ","Massive Damage, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 16  ,21st Apr 19
3359,Halo Wars: Definitive Edition,PC,Microsoft Studios  ,Behaviour Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 17  ,02nd Oct 18
3360,Halo Wars: Definitive Edition,XOne,Microsoft Studios  ,Behaviour Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 17  ,26th Sep 18
3361,Hard West 2,PC,Unknown  ,Ice Code Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Sep 22
3362,Hearthstone: Heroes of Warcraft,And,Blizzard Entertainment  ,Blizzard Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 15  ,24th May 19
3363,Homeworld 3,PC,Gearbox Software  ,Blackbird Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 22  ,27th Nov 19
3364,Hototogisu Tairan 1553: Ryuuko Aiutsu,NS,Unknown  ,Granzella  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Feb 18
3365,Humankind,PC,Sega  ,Amplitude Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,20th Oct 19
3366,I C REDD,WiiU,RCMADIAX  ,RCMADIAX  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Feb 17  ,05th Jan 18
3367,Immortal Realms: Vampire Wars,PC,Kalypso Media  ,Palindrome Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 20  ,12th May 20
3368,Immortal Realms: Vampire Wars,PS4,Kalypso Media  ,Palindrome Interactive  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 20  ,12th May 20
3369,Immortal Realms: Vampire Wars,XOne,Kalypso Media  ,Palindrome Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 20  ,12th May 20
3370,Immortal Realms: Vampire Wars,NS,Kalypso Media  ,Palindrome Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 20  ,12th May 20
3371,Imperator: Rome,PC,Paradox Interactive   ,Paradox Development  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 19  ,31st Mar 19
3372,Inscryption,PC,Unknown  ,Daniel Mullins Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Jun 21
3373,Insurmountable,NS,Unknown  ,ByteRockers Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th May 21
3374,Insurmountable,PS4,Unknown  ,ByteRockers Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th May 21
3375,Insurmountable,PS5,Unknown  ,ByteRockers Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th May 21
3376,Insurmountable,XOne,Unknown  ,ByteRockers Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th May 21
3377,Insurmountable,XS,Unknown  ,ByteRockers Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th May 21
3378,Insurmountable,PC,Unknown  ,ByteRockers Games  ,4.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th May 21
3379,Into the Breach,NS,Subset Games  ,Subset Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 18  ,15th Nov 18
3380,Into the Breach,PC,Subset Games  ,Subset Games  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 18  ,10th Mar 18
