position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
4297,TwinBee RPG,PS,Konami  ,KCET  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 98  ,N/A
4298,Two Brothers,PSV,Ackkstudios  ,Ackk Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,02nd Aug 18
4299,Two Brothers,Linux,Ackkstudios  ,Ackk Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,02nd Aug 18
4300,Two Brothers,WiiU,Ackkstudios  ,Ackk Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,02nd Aug 18
4301,Two Brothers,PC,Ackkstudios  ,Ackk Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,02nd Aug 18
4302,Two Brothers,OSX,Ackkstudios  ,Ackk Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,02nd Aug 18
4303,Two Brothers,PS4,Ackkstudios  ,Ackk Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,02nd Aug 18
4304,Two Worlds II: Pirates of the Flying Fortress,PS3,Unknown  ,Reality Pump  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4305,Two Worlds II: Pirates of the Flying Fortress,PC,SouthPeak Interactive  ,Reality Pump  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 11  ,N/A
4306,Two Worlds II: Pirates of the Flying Fortress,X360,Unknown  ,Reality Pump  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4307,Two Worlds II: Pirates of the Flying Fortress,XBL,TopWare  ,Reality Pump  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 11  ,N/A
4308,Two Worlds II: Pirates of the Flying Fortress,PSN,TopWare  ,Reality Pump  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4309,Two Worlds: The Tempation,PC,Unknown  ,Reality Jump  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4310,Uchuujin Tanaka Tarou de RPG Tsukuuru GB2,GB,Enterbrain  ,Enterbrain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jul 01  ,N/A
4311,UFO: Aftershock,PC,Unknown  ,Altar Interactive/Cenega Publishing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4312,UFO: Trilogy,PC,Unknown  ,Altar Interactive/Cenega Publishing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4313,Ultima III: Exodus,PC,Origin Systems  ,Origin Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
4314,Ultima IV,MS,Sega  ,Origin  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
4315,Ultima IV: Quest of the Avatar,PC,Origin Systems  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 85  ,N/A
4316,Ultima IX: Ascension,PC,Electronic Arts  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 99  ,N/A
4317,Ultima Online,PC,Electronic Arts  ,Origin Systems  ,N/A  ,9.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 97  ,N/A
4318,Ultima Online: Age of Shadows,PC,Electronic Arts  ,Origin Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 03  ,N/A
4319,Ultima Online: Eve of a New Age,PC,Electronic Arts  ,Mythic Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 06  ,N/A
4320,Ultima Online: Kingdom Reborn,PC,Electronic Arts  ,Mythic Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 07  ,N/A
4321,Ultima Online: Lord Blackthorn's Revenge,PC,Electronic Arts  ,Origin Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 02  ,N/A
4322,Ultima Online: Mondain's Legacy,PC,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 05  ,N/A
4323,Ultima Online: Renaissance,PC,Electronic Arts  ,Origin Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 00  ,N/A
4324,Ultima Online: Samurai Empire,PC,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 04  ,N/A
4325,Ultima Online: Stygian Abyss,PC,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 09  ,N/A
4326,Ultima Online: The Eighth Age,PC,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 05  ,N/A
4327,Ultima Online: The Second Age,PC,Electronic Arts  ,Origin Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 98  ,N/A
4328,Ultima Online: Third Dawn,PC,Electronic Arts  ,Origin Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 01  ,N/A
4329,Ultima Underworld II: Labyrinth of Worlds,PC,Origin Systems  ,"Looking Glass Technologies, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
4330,Ultima Underworld: The Stygian Abyss,PC,Origin Systems  ,Blue Sky Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 92  ,N/A
4331,Ultima Underworld: The Stygian Abyss,PS,Electronic Arts Victor  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 97  ,N/A
4332,Ultima V: Warriors of Destiny,PC,Origin Systems  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88  ,N/A
4333,Ultima VI: The False Prophet,PC,Origin Systems  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
4334,"Ultima VII, Part Two: Serpent Isle",PC,Origin Systems  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 93  ,N/A
4335,"Ultima VII, Part Two: The Silver Seed",PC,Origin Systems  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 93  ,N/A
4336,Ultima VII: The Black Gate,PC,Origin Systems  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Apr 92  ,N/A
4337,Ultima VII: The Forge of Virtue,PC,Origin Systems  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 92  ,N/A
4338,Ultima VIII: Pagan,PC,Origin Systems  ,Origin Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 93  ,N/A
4339,Ultima: Exodus,NES,FCI  ,Origin  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 89  ,N/A
4340,Ultima: Quest of the Avatar,NES,FCI  ,Infinity  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 90  ,N/A
4341,Ultima: Runes of Virtue,GB,FCI  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 92  ,N/A
4342,Ultima: Runes of Virtue II,GB,FCI  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 94  ,N/A
4343,Ultima: Runes of Virtue II,SNES,Electronic Arts  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94  ,N/A
4344,Ultima: The False Prophet,SNES,FCI  ,Infinity  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
4345,Ultima: Warriors of Destiny,NES,FCI  ,Origin  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
4346,Ultraman Club 2: Kitte Kita Ultraman Club,NES,Bandai  ,Interlink  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Apr 90  ,N/A
4347,Ultraman Club 3: Mata Mata Shiyutsugeki!! Ultra Kyoudai,NES,Bandai  ,Tsuburaya Prod.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Dec 91  ,N/A
4348,Ultraman Club: Chikyuu Dakkan Sakusen (FDS),NES,Bandai  ,Tsuburaya Prod.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 88  ,N/A
4349,Uncharted Waters Online,PC,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 05  ,N/A
4350,Uncharted Waters Online: Gran Atlas,PS4,Tecmo Koei  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 15  ,N/A
4351,Undercover Cops Gaiden: Hakaishin Garumaa,GB,Irem Software Engineering  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 93  ,N/A
4352,Universal Combat Online,PC,3000AD  ,"3000AD, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 70  ,N/A
4353,Unlimited Adventures,PC,SSI  ,MicroMagic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
4354,Unrest,OSX,Kiss  ,Pyrodactyl  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 14  ,N/A
4355,Unrest,Linux,Kiss  ,Pyrodactyl  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 14  ,N/A
4356,Unrest,PC,Kiss  ,Pyrodactyl  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 14  ,N/A
4357,Untold Legends: Brotherhood of the Blade,PSN,Unknown  ,Sony Online Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4358,Untold Legends: The Warriors Code,PSN,Sony Online Entertainment  ,Sony Online Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 08  ,N/A
4359,Urusei Yatsura: Miss Tomobiki o Chigase!,GB,Yanoman  ,KID Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jul 92  ,N/A
4360,Ushiro,PSP,Unknown  ,Level 5  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4361,Vagrant Story,PSN,Sony Computer Entertainment  ,SquareSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 11  ,N/A
4362,Vaitz Blade,WS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jun 99  ,N/A
4363,Valhalla Knights,PSN,Xseed Games  ,K2 LLC  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Sep 09  ,N/A
4364,Valhalla Knights 2,PSN,Rising Star   ,K2 LLC  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 10  ,N/A
4365,Valhalla Knights 2: Battle Stance,PSN,Xseed Games  ,K2  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 10  ,N/A
4366,Valkyria Chronicles II,PSN,Sega  ,Sega WOW Overworks  ,N/A  ,8.1  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 10  ,N/A
4367,Valkyria Chronicles III: Unrecorded Chronicles,PSN,Unknown  ,Sega WOW Overworks  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4368,Valkyria Chronicles: Behind Her Blue Flame,PSN,Sega  ,Sega WOW Overworks  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Apr 09  ,N/A
4369,Valkyria Chronicles: Challenges from Team Edy,PSN,Sega  ,Sega WOW Overworks  ,8.0  ,N/A  ,8.0  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 10  ,N/A
4370,Valkyria Chronicles: Enter the Edy Detachment,PSN,Sega  ,Sega WOW Overworks  ,5.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Apr 09  ,N/A
4371,Valkyrie no Bouken: Toki no Kagi Densetsu,NES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 86  ,N/A
4372,Valkyrie no Bouken: Toki no Kagi Densetsu,VC,Namco Bandai  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 07  ,N/A
4373,Vampire: The Masquerade - Bloodlines,PC,Activision  ,Troika Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 04  ,N/A
4374,Vampire: The Masquerade - Redemption,PC,Activision  ,Nihilistic Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jun 00  ,N/A
4375,Vandal Hearts,SAT,Konami  ,Konami Computer Entertainment Nagoya  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 97  ,N/A
4376,Vandal Hearts: Flames of Judgment,PSN,Konami  ,Hijinx Studios  ,6.5  ,6.9  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jan 10  ,N/A
4377,Vandal Hearts: Flames of Judgment,XBL,Konami  ,Hijinx Studios  ,6.5  ,6.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 10  ,N/A
4378,Vantage Master Portable,PSN,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 10  ,N/A
4379,Vattroller X,GBA,Bandai  ,Ganbarion  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 04  ,N/A
4380,Vay,SCD,Working Designs  ,SIMS  ,N/A  ,8.6  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 94  ,N/A
4381,Veil of Darkness,PC,SSI  ,Event Horizon Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
4382,Velldeselba Senki: Tsubasa no Kunshou,PS,Sony Computer Entertainment  ,Tenky  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 97  ,N/A
4383,Venus & Braves: Majo to Megami to Horobi no Yogen,PS2,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Feb 03  ,N/A
4384,Venus & Braves: Majo to Megami to Horobi no Yogen,PSN,Namco Bandai  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 11  ,N/A
4385,Vindictus,PC,Nexon America  ,devCAT  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 10  ,N/A
4386,Violet no Atelier: Gramnad no Renkinjutsushi 2,PS2,Gust  ,Gust  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jun 03  ,N/A
4387,VIVA Fighter,PC,Unknown  ,N/A  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4388,Vixen 357,GEN,NCS  ,NCS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Oct 92  ,N/A
4389,Vlad the Impaler,PC,"Section Studios, Inc.  ","Section Studios, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jul 14  ,N/A
4390,Vlad the Impaler,OSX,"Section Studios, Inc.  ","Section Studios, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jul 14  ,N/A
4391,VM Japan,PS2,Asmik Corp  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Feb 05  ,N/A
4392,Voyage Century,PC,IGG  ,Snail Game  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 06  ,N/A
4393,Wachenröder,SAT,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 98  ,N/A
4394,Waga Ryuu o Miyo: Pride of the Dragon Peace,PS2,Sony Computer Entertainment  ,SCEI  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 04  ,N/A
4395,Wakfu,PC,Square Enix  ,Ankama Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 12  ,N/A
4396,Wakusei Woodstock: Funky Horror Band,SCD,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 91  ,N/A
4397,Walketh,XBL,Microsoft  ,PlayItLoud  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Sep 10  ,N/A
4398,Wander,PS4,Wander MMO  ,Wander MMO  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 15  ,N/A
4399,Wandering Willows,PC,PlayFirst  ,PlayFirst  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Aug 09  ,N/A
4400,WAR,PC,Unknown  ,Mythic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4401,Warriors of the Lost Empire,PSN,UFO Interactive  ,Goshow  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 10  ,N/A
4402,Wasteland,PC,Electronic Arts  ,"Interplay Productions, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88  ,N/A
4403,Waxworks,PC,Accolade  ,Horrorsoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
4404,Weapon Shop de Omasse,3DS,Level 5  ,Level 5  ,N/A  ,5.6  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 14  ,12th Apr 18
4405,Weltorv Estleia,PS,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 99  ,N/A
4406,West,XBL,Microsoft  ,WizardBertius  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 10  ,N/A
4407,"What Did I Do to Deserve This, My Lord!?",PSN,NIS America  ,Ride On  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jul 09  ,N/A
4408,When Maidens Attack,XBL,Microsoft  ,Creaturesoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 11  ,N/A
4409,White Knight Chronicles: Origins,PSN,Sony Computer Entertainment  ,SCE Japan Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 11  ,17th Sep 18
4410,Wild ARMs,PSN,Sony Computer Entertainment  ,Media.Vision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 07  ,N/A
4411,Wild ARMs 2,PSN,Sony Computer Entertainment  ,Media.Vision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 09  ,N/A
4412,Wild ARMs XF,PSN,Sony Computer Entertainment  ,Media.Vision  ,N/A  ,6.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Sep 09  ,N/A
4413,Wild Card,WS,Square  ,SquareSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 01  ,N/A
4414,Will Fight for Food,PC,Pyrodactyl  ,Pyrodactyl  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 12  ,N/A
4415,Will Fight for Food,Linux,Pyrodactyl  ,Pyrodactyl  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 12  ,N/A
4416,Willow,NES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 89  ,N/A
4417,Winter Voices,PC,Unknown  ,Beyondthepillars  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4418,Wizard Apprentice,XBL,Microsoft  ,PlayItLoud  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 11  ,N/A
4419,Wizard's Crown,PC,SSI  ,"Strategic Simulations, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,N/A
4420,Wizard's Keep,XBL,Microsoft  ,Robir  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 11  ,N/A
4421,Wizard101,PC,KingIsle Entertainment  ,KingsIsle Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Sep 08  ,N/A
4422,Wizardry Asterisk: Hiiro no Fuuin,DS,Starfish  ,Starfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Dec 05  ,N/A
4423,Wizardry Empire,GB,Starfish  ,Starfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 99  ,N/A
4424,Wizardry Empire 3,GC,Starfish  ,Starfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 08  ,N/A
4425,Wizardry Empire II: Oujo no Isan - Legacy of the Princess,PS,Starfish  ,Starfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Oct 02  ,N/A
4426,Wizardry Empire III: Haoh no Keifu,PSP,Starfish  ,Starfish SD  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jan 07  ,N/A
4427,Wizardry Empire III: Haoh no Keifu,PS2,Starfish  ,Starfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Dec 03  ,N/A
4428,Wizardry Empire: Fukkatsu no Tsue,GB,Starfish  ,Starfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 00  ,N/A
4429,Wizardry Empire: Ikoshie no Oujo,PS,Starfish  ,Starfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Dec 00  ,N/A
4430,Wizardry Gaiden 2,GB,Unknown  ,Sir-Tech  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4431,Wizardry Gaiden I: Joou no Junan,GB,ASCII Entertainment  ,ASCII Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 91  ,N/A
4432,Wizardry Gaiden II: Kodai Kotei no Noroi,GB,ASCII Entertainment  ,Sir-Tech Software Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Dec 92  ,N/A
4433,Wizardry Gaiden III: Yama no Seiten,GB,ASCII Entertainment  ,Sir-Tech Software Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 93  ,N/A
4434,Wizardry Gaiden IV: Throb of the Demon's Heart,SNES,ASCII Entertainment  ,Access  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 96  ,N/A
4435,Wizardry Gaiden: Prisoners of the Battles,PS2,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 06  ,N/A
4436,Wizardry Gold,PC,Sirtech  ,Sir-Tech Software Inc.  ,N/A  ,5.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st May 96  ,N/A
4437,Wizardry I + II,PCE,Naxat Soft  ,Access Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 93  ,N/A
4438,Wizardry I-II-III: Story of Llylgamyn,SNES,Media Factory  ,Sir-Tech Software Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 99  ,N/A
4439,Wizardry II: Legacy of Llylgamyn - The Third Scenario,NES,ASCII Entertainment  ,ASCII Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 89  ,N/A
4440,Wizardry II: Llygamyn no Isan,GB,ASCII Entertainment  ,ASCII Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 01  ,N/A
4441,Wizardry II: The Knight of Diamonds,PC,Sirtech  ,"Sir-tech Software, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 85  ,N/A
