position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
144,SoulCalibur V,All,Namco Bandai Games  ,Project Soul  ,N/A  ,N/A  ,N/A  ,1.38m,N/A,N/A,N/A,N/A,N/A,31st Jan 12  ,20th Nov 20
145,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,Capcom  ,Capcom  ,N/A  ,8.2  ,N/A  ,N/A,1.36m,0.81m,0.28m,0.11m,0.15m,15th Feb 11  ,N/A
146,Mortal Kombat 3,GEN,Williams Entertainment  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,1.34m,1.03m,0.27m,N/A,0.04m,01st Jan 95  ,N/A
147,WWF War Zone,N64,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,N/A  ,N/A  ,N/A  ,N/A,1.33m,1.08m,0.24m,N/A,0.02m,11th Aug 98  ,N/A
148,WWE SmackDown vs Raw 2008,PS3,THQ  ,Yuke's Media Creations  ,N/A  ,7.3  ,N/A  ,N/A,1.33m,0.62m,0.50m,0.01m,0.20m,13th Nov 07  ,N/A
149,UFC Undisputed 2010,X360,THQ  ,Yuke's Future Media Creators  ,N/A  ,8.6  ,N/A  ,N/A,1.32m,0.90m,0.31m,0.00m,0.11m,25th May 10  ,N/A
150,Super Street Fighter IV: 3D Edition,3DS,Capcom  ,Capcom  ,8.7  ,8.5  ,N/A  ,1.30m,N/A,N/A,N/A,N/A,N/A,27th Mar 11  ,N/A
151,Injustice: Gods Among Us,PS3,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.28m,0.50m,0.56m,0.01m,0.21m,16th Apr 13  ,22nd Apr 18
152,WWE '12,X360,THQ  ,"Yuke's Co., Ltd.  ",7.6  ,7.5  ,N/A  ,N/A,1.27m,0.74m,0.40m,0.00m,0.12m,22nd Nov 11  ,29th Jan 19
153,Battle Arena Toshinden,PS,Sony Computer Entertainment  ,Tamsoft  ,N/A  ,N/A  ,N/A  ,N/A,1.27m,0.39m,0.26m,0.53m,0.08m,09th Sep 95  ,N/A
154,Naruto Shippuden: Ultimate Ninja Storm Trilogy,NS,Bandai Namco Entertainment  ,CyberConnect2  ,N/A  ,7.5  ,N/A  ,1.26m,N/A,N/A,N/A,N/A,N/A,26th Apr 18  ,20th May 18
155,Dead or Alive 4,X360,Tecmo  ,Team Ninja  ,N/A  ,8.6  ,N/A  ,1.25m,N/A,N/A,N/A,N/A,N/A,29th Dec 05  ,N/A
156,Naruto Shippuden: Ultimate Ninja Storm 3,PS3,Namco Bandai Games  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,1.24m,N/A,N/A,N/A,N/A,N/A,05th Mar 13  ,01st Aug 18
157,Naruto Shippuden: Ultimate Ninja Storm Generations,All,Namco Bandai Games  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,1.22m,N/A,N/A,N/A,N/A,N/A,13th Mar 12  ,16th Nov 20
158,WCW Mayhem,PS,Electronic Arts  ,Kodiak Interactive  ,N/A  ,N/A  ,N/A  ,N/A,1.22m,0.68m,0.46m,N/A,0.08m,22nd Sep 99  ,N/A
159,Dragon Ball Z: Budokai Tenkaichi 3,PS2,Atari  ,Spike / Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,1.20m,N/A,N/A,N/A,N/A,N/A,13th Nov 07  ,N/A
160,Dragon Ball Z: La Legende Saien,SNES,Bandai  ,TOSE  ,N/A  ,N/A  ,N/A  ,N/A,1.20m,N/A,N/A,1.20m,0.00m,01st Jan 94  ,N/A
161,Super Street Fighter IV: Arcade Edition,All,Capcom  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,1.20m,N/A,N/A,N/A,N/A,N/A,16th Dec 10  ,18th May 22
162,WWE 2K14,PS3,2K Sports  ,Yuke's  ,N/A  ,7.6  ,N/A  ,N/A,1.20m,0.49m,0.51m,N/A,0.20m,29th Oct 13  ,08th Oct 18
163,WWE SmackDown vs Raw 2008,PSP,THQ  ,Yuke's Media Creations  ,N/A  ,7.3  ,N/A  ,N/A,1.19m,0.45m,0.47m,N/A,0.28m,13th Nov 07  ,N/A
164,Mortal Kombat Komplete Edition,PC,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,N/A  ,N/A  ,N/A  ,1.19m,N/A,N/A,N/A,N/A,N/A,06th Aug 13  ,27th Nov 18
165,WWE '12,PS3,THQ  ,"Yuke's Co., Ltd.  ",N/A  ,9.0  ,N/A  ,N/A,1.18m,0.53m,0.45m,0.02m,0.17m,22nd Nov 11  ,29th Jan 19
166,WWE SmackDown vs. Raw 2010,PS3,THQ  ,JAKKS Pacific  ,N/A  ,8.1  ,N/A  ,N/A,1.17m,0.48m,0.48m,0.01m,0.19m,20th Oct 09  ,N/A
167,Bushido Blade,PS,Sony Computer Entertainment  ,Light Weight  ,N/A  ,8.2  ,N/A  ,N/A,1.16m,0.39m,0.27m,0.43m,0.08m,30th Sep 97  ,N/A
168,Pokken Tournament DX,NS,Nintendo  ,Namco Bandai Games  ,N/A  ,8.0  ,N/A  ,1.16m,N/A,N/A,N/A,N/A,N/A,22nd Sep 17  ,01st Jan 18
169,Tekken 6,PSP,Namco Bandai  ,Namco Bandai Games  ,N/A  ,8.2  ,N/A  ,1.16m,N/A,N/A,N/A,N/A,N/A,24th Nov 09  ,N/A
170,Super Street Fighter IV,PS3,Capcom  ,Capcom / Dimps Corporation  ,9.2  ,9.3  ,N/A  ,1.15m,N/A,N/A,N/A,N/A,N/A,27th Apr 10  ,N/A
171,Mortal Kombat,X360,Warner Bros. Interactive  ,NetherRealm Studios  ,N/A  ,8.3  ,N/A  ,N/A,1.14m,0.85m,0.19m,N/A,0.10m,19th Apr 11  ,N/A
172,Punch-Out!!,Wii,Nintendo  ,Next Level Games  ,8.5  ,8.7  ,N/A  ,1.14m,N/A,N/A,N/A,N/A,N/A,18th May 09  ,N/A
173,Fight Night Champion,PS3,EA Sports  ,EA Canada  ,9.3  ,8.4  ,N/A  ,N/A,1.13m,0.45m,0.50m,N/A,0.18m,01st Mar 11  ,N/A
174,WWE 2K14,X360,2K Sports  ,Yuke's  ,N/A  ,7.6  ,N/A  ,N/A,1.12m,0.64m,0.38m,N/A,0.10m,29th Oct 13  ,08th Oct 18
175,EA Sports UFC,PS4,Electronic Arts  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,1.11m,0.49m,0.43m,0.01m,0.18m,17th Jun 14  ,05th Jan 18
176,Naruto Shippuden: Ultimate Ninja Storm 2,All,Namco Bandai Games  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,1.10m,N/A,N/A,N/A,N/A,N/A,19th Oct 10  ,16th Nov 20
177,WWE SmackDown vs. Raw 2011,PS3,THQ  ,JAKKS Pacific  ,N/A  ,N/A  ,N/A  ,N/A,1.09m,0.44m,0.46m,0.01m,0.18m,26th Oct 10  ,N/A
178,Virtua Fighter 5,PS3,Sega  ,Sega-AM2  ,N/A  ,8.7  ,N/A  ,N/A,1.08m,0.29m,0.52m,0.08m,0.20m,20th Feb 07  ,N/A
179,Dragon Ball Z: Taiketsu,GBA,Atari  ,Webfoot Technologies  ,N/A  ,3.8  ,N/A  ,N/A,1.08m,0.77m,0.29m,N/A,0.02m,24th Nov 03  ,N/A
180,Marvel vs. Capcom 3: Fate of Two Worlds,X360,Capcom  ,Capcom  ,8.4  ,8.4  ,N/A  ,N/A,1.07m,0.79m,0.18m,0.03m,0.08m,15th Feb 11  ,N/A
181,Virtua Fighter,SAT,Sega  ,Sega-AM2  ,N/A  ,9.0  ,N/A  ,N/A,1.07m,0.17m,0.12m,0.77m,0.02m,11th May 95  ,N/A
182,WWE SmackDown vs. Raw 2010,PS2,THQ  ,JAKKS Pacific  ,N/A  ,N/A  ,N/A  ,N/A,1.07m,0.53m,0.01m,N/A,0.54m,20th Oct 09  ,N/A
183,Naruto: Ultimate Ninja Storm,PS3,Namco Bandai  ,CyberConnect2  ,7.8  ,7.8  ,N/A  ,N/A,1.07m,0.49m,0.34m,0.09m,0.15m,04th Nov 08  ,N/A
184,Mortal Kombat: Armageddon,PS2,Midway Games  ,Midway Games  ,N/A  ,7.4  ,N/A  ,N/A,1.06m,0.88m,0.04m,N/A,0.14m,09th Oct 06  ,N/A
185,Dragon Ball: Xenoverse,XOne,Namco Bandai Games  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,1.06m,N/A,N/A,N/A,N/A,N/A,24th Feb 15  ,11th Sep 18
186,UFC Undisputed 3,PS3,THQ  ,Yukie's Osaka  ,9.0  ,N/A  ,N/A  ,N/A,1.05m,0.55m,0.33m,0.03m,0.14m,14th Feb 12  ,N/A
187,Tag Team Match M.U.S.C.L.E.,NES,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,1.05m,N/A,N/A,1.05m,0.00m,01st Oct 86  ,N/A
188,WWE SmackDown vs. Raw 2010,X360,THQ  ,JAKKS Pacific  ,N/A  ,8.2  ,N/A  ,N/A,1.04m,0.56m,0.37m,0.01m,0.10m,20th Oct 09  ,N/A
189,Naruto: Clash of Ninja 2,GC,D3 Publisher  ,8ing/Raizing  ,N/A  ,7.4  ,N/A  ,N/A,1.04m,0.44m,0.12m,0.45m,0.03m,26th Sep 06  ,N/A
190,Dragon Ball: Xenoverse,PS3,Namco Bandai Games  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,1.04m,N/A,N/A,N/A,N/A,N/A,24th Feb 15  ,11th Sep 18
191,Jump Force,XOne,Bandai Namco Entertainment  ,Spike Chunsoft  ,N/A  ,N/A  ,N/A  ,1.03m,N/A,N/A,N/A,N/A,N/A,15th Feb 18  ,11th Jun 18
192,Dragon Ball Z: Budokai Tenkaichi 3,Wii,Atari  ,Spike / Bandai Namco Games  ,N/A  ,7.5  ,8.6  ,N/A,1.03m,0.32m,0.36m,0.26m,0.08m,03rd Dec 07  ,N/A
193,SoulCalibur V,PS3,Namco Bandai  ,Project Soul  ,7.8  ,N/A  ,N/A  ,1.02m,N/A,N/A,N/A,N/A,N/A,31st Jan 12  ,N/A
194,Naruto: Clash of Ninja Revolution,Wii,Tomy Corporation  ,8ting/Raizing  ,N/A  ,N/A  ,N/A  ,N/A,1.02m,0.44m,0.46m,N/A,0.11m,23rd Oct 07  ,N/A
195,Naruto Shippuden: Ultimate Ninja Storm 2,PS3,Namco Bandai  ,CyberConnect2  ,8.2  ,7.3  ,N/A  ,1.01m,N/A,N/A,N/A,N/A,N/A,19th Oct 10  ,N/A
196,Dead or Alive 2,PS2,Tecmo  ,Team Ninja  ,N/A  ,N/A  ,N/A  ,N/A,1.00m,0.30m,0.24m,0.38m,0.08m,30th Mar 00  ,N/A
197,UFC Undisputed 3,X360,THQ  ,Yukie's Osaka  ,N/A  ,N/A  ,N/A  ,N/A,1.00m,0.72m,0.20m,0.00m,0.08m,14th Feb 12  ,N/A
198,Creed: Rise to Glory,All,Unknown  ,Survios  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Oct 21
199,Fight Night Round 3,All,EA Sports  ,EA Chicago  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,20th Feb 06  ,20th Apr 21
200,Guilty Gear -Strive-,All,Arc System Works  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,11th Jun 21  ,15th Jun 21
201,Mortal Kombat: Armageddon,All,Midway Games  ,Midway Games  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,11th Oct 06  ,28th Oct 20
202,Mortal Kombat: Shaolin Monks,All,Midway Games  ,Midway  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,16th Sep 05  ,28th Oct 20
203,Naruto Shippuden: Ultimate Ninja Storm Revolution,All,Bandai Namco Games  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,16th Sep 14  ,23rd Nov 20
204,PlayStation All-Stars Battle Royale,All,Sony Computer Entertainment  ,SuperBot Entertainment  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,20th Nov 12  ,10th Jul 21
205,Pokken Tournament,WiiU,Nintendo  ,Namco Bandai Games  ,N/A  ,7.6  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,18th Mar 16  ,24th Jan 18
206,SoulCalibur,DC,Namco  ,Namco  ,N/A  ,9.6  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,09th Sep 99  ,N/A
207,Street Fighter Alpha 3,PS,Capcom  ,Capcom  ,N/A  ,8.4  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,30th Apr 99  ,N/A
208,Tekken,PS,Namco  ,Namco  ,N/A  ,8.3  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,08th Nov 95  ,N/A
209,TNA iMPACT!,All,Midway Games  ,Midway Studios Los Angeles  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,09th Sep 08  ,17th Aug 21
210,WCW/NWO Thunder,PS,THQ  ,Inland Productions  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,31st Dec 98  ,N/A
211,WWF WrestleMania 2000,N64,THQ  ,Aki Corporation  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,31st Oct 99  ,N/A
212,SoulCalibur II,XB,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,1.00m,0.78m,0.18m,0.03m,0.00m,27th Aug 03  ,N/A
213,PlayStation All-Stars Battle Royale,PS3,Sony Computer Entertainment  ,SuperBot Entertainment  ,8.5  ,N/A  ,N/A  ,N/A,0.99m,0.50m,0.28m,0.04m,0.16m,20th Nov 12  ,12th Jan 18
214,WWE 2K19,PS4,2K Sports  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,0.98m,0.36m,0.46m,N/A,0.16m,09th Oct 18  ,22nd Jun 18
215,Naruto: Ultimate Ninja 3,PS2,Namco Bandai  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,0.98m,N/A,N/A,N/A,N/A,N/A,25th Mar 08  ,19th Nov 20
216,WWE SmackDown vs Raw 2008,Wii,THQ  ,Yuke's Media Creations  ,N/A  ,N/A  ,N/A  ,N/A,0.98m,0.38m,0.50m,N/A,0.11m,13th Nov 07  ,N/A
217,Injustice: Gods Among Us Ultimate Edition,PS4,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.98m,0.46m,0.35m,N/A,0.17m,15th Nov 13  ,22nd Apr 18
218,Mortal Kombat Trilogy,N64,Midway Games  ,Point of View Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.96m,0.72m,0.22m,N/A,0.02m,31st Oct 96  ,N/A
219,Mortal Kombat: Deadly Alliance,XB,Midway Games  ,Midway  ,N/A  ,N/A  ,N/A  ,N/A,0.96m,0.77m,0.15m,N/A,0.04m,20th Nov 02  ,N/A
220,WWE SmackDown vs. Raw 2009,PS3,THQ  ,Yuke's Media Creations  ,N/A  ,N/A  ,N/A  ,N/A,0.94m,0.51m,0.30m,0.01m,0.12m,09th Nov 08  ,N/A
221,Knockout Kings 2000,N64,EA Sports  ,Black Ops Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.92m,0.63m,0.27m,N/A,0.02m,03rd Oct 99  ,N/A
222,WWE SmackDown vs. Raw 2009,X360,THQ  ,Yuke's Media Creations  ,N/A  ,7.8  ,N/A  ,N/A,0.92m,0.58m,0.26m,N/A,0.08m,09th Nov 08  ,N/A
223,Tobal No.1,PS,Sony Computer Entertainment  ,DreamFactory  ,N/A  ,7.7  ,N/A  ,N/A,0.92m,0.12m,0.08m,0.66m,0.06m,30th Sep 96  ,N/A
224,Injustice 2,XOne,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.89m,0.65m,0.16m,N/A,0.09m,16th May 17  ,06th Jan 18
225,Dissidia 012: Duodecim Final Fantasy,PSP,Square Enix  ,Square Enix  ,N/A  ,8.3  ,N/A  ,N/A,0.89m,0.21m,0.13m,0.46m,0.09m,22nd Mar 11  ,N/A
226,WWE SmackDown vs. Raw 2011,X360,THQ  ,JAKKS Pacific  ,N/A  ,7.1  ,N/A  ,N/A,0.88m,0.44m,0.35m,0.00m,0.08m,26th Oct 10  ,N/A
227,Fight Night Round 2,PS2,EA Sports  ,EA Sports  ,N/A  ,N/A  ,N/A  ,N/A,0.87m,0.72m,0.03m,N/A,0.12m,28th Feb 05  ,N/A
228,Rocky,PS2,Ubisoft  ,Rage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.86m,0.42m,0.33m,N/A,0.11m,18th Nov 02  ,N/A
229,Street Fighter Alpha 2,PS,Capcom  ,Capcom  ,N/A  ,8.2  ,N/A  ,N/A,0.85m,0.14m,0.09m,0.57m,0.06m,30th Sep 96  ,N/A
230,Dragon Ball Z: Burst Limit,PS3,Atari  ,Dimps Corporation  ,N/A  ,7.3  ,N/A  ,N/A,0.85m,0.22m,0.34m,0.18m,0.12m,10th Jun 08  ,N/A
231,Street Fighter EX3,PS2,Capcom  ,Arika  ,N/A  ,N/A  ,N/A  ,N/A,0.85m,0.32m,0.25m,0.20m,0.08m,24th Oct 00  ,N/A
232,Street Fighter X Tekken,PS3,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.84m,0.42m,0.22m,0.10m,0.10m,06th Mar 12  ,N/A
233,WWE SmackDown vs. Raw 2009,Wii,THQ  ,Yuke's Media Creations  ,8.0  ,8.2  ,N/A  ,N/A,0.83m,0.44m,0.31m,N/A,0.08m,09th Nov 08  ,N/A
234,Dragon Ball: Raging Blast 2,PS3,Namco Bandai  ,Spike  ,6.4  ,6.0  ,N/A  ,N/A,0.83m,0.43m,0.19m,0.11m,0.10m,02nd Nov 10  ,N/A
235,Dragon Ball: Xenoverse,PC,Namco Bandai Games  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,0.82m,N/A,N/A,N/A,N/A,N/A,27th Feb 15  ,11th Sep 18
236,Killer Instinct Gold,N64,Nintendo  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,0.82m,0.61m,0.19m,N/A,0.01m,25th Nov 96  ,N/A
237,Ready 2 Rumble Boxing: Round 2,PS2,Midway Games  ,Midway Games  ,N/A  ,7.9  ,N/A  ,N/A,0.81m,0.40m,0.31m,N/A,0.10m,23rd Oct 00  ,N/A
238,Godzilla: Unleashed,All,Atari  ,Pipeworks Software  ,N/A  ,N/A  ,N/A  ,0.80m,N/A,N/A,N/A,N/A,N/A,20th Nov 07  ,14th Apr 21
239,WCW Mayhem,N64,Electronic Arts  ,Kodiak Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.79m,0.63m,0.15m,N/A,0.01m,22nd Sep 99  ,N/A
240,Fight Night Champion,X360,EA Sports  ,EA Canada  ,N/A  ,8.4  ,N/A  ,N/A,0.78m,0.40m,0.31m,N/A,0.07m,01st Mar 11  ,N/A
241,Naruto Shippuden: Ultimate Ninja Storm 2,X360,Namco Bandai  ,CyberConnect2  ,N/A  ,7.6  ,N/A  ,N/A,0.78m,0.43m,0.27m,0.01m,0.07m,19th Oct 10  ,N/A
242,Marvel vs. Capcom: Clash of Super Heroes,PS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.78m,0.43m,0.30m,N/A,0.05m,27th Jan 00  ,N/A
243,Marvel Nemesis: Rise of the Imperfects,PS2,Electronic Arts  ,Nihilistic Software  ,N/A  ,N/A  ,N/A  ,N/A,0.77m,0.64m,0.02m,N/A,0.10m,20th Sep 05  ,N/A
244,Boxing,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.77m,0.72m,0.04m,N/A,0.01m,17th Jun 80  ,N/A
245,Dragon Ball FighterZ,PC,Namco Bandai Games  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,0.77m,N/A,N/A,N/A,N/A,N/A,26th Jan 18  ,02nd Apr 18
246,Dragon Ball: Raging Blast,PS3,Namco Bandai  ,Spike  ,N/A  ,5.6  ,N/A  ,N/A,0.77m,0.37m,0.19m,0.11m,0.10m,10th Nov 09  ,N/A
247,Persona 4 Arena,PS3,Atlus  ,Arc System Works  ,8.9  ,N/A  ,N/A  ,N/A,0.77m,0.32m,0.12m,0.24m,0.08m,07th Aug 12  ,11th Jan 18
248,MTV Celebrity Deathmatch,PS2,Gotham Games  ,Big Ape Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.76m,0.37m,0.29m,N/A,0.10m,14th Oct 03  ,N/A
249,Street Fighter Alpha: Warriors' Dreams,PS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.76m,0.17m,0.11m,0.43m,0.05m,21st Dec 95  ,N/A
250,Mortal Kombat: Deception,XB,Midway Games  ,Midway Games  ,N/A  ,7.4  ,N/A  ,N/A,0.76m,0.61m,0.12m,N/A,0.03m,04th Oct 04  ,N/A
251,Marvel vs. Capcom 2,PS2,Capcom  ,Capcom  ,N/A  ,8.2  ,N/A  ,N/A,0.76m,0.31m,0.24m,0.13m,0.08m,19th Nov 02  ,N/A
252,Legends of Wrestling,PS2,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,N/A  ,N/A  ,N/A  ,N/A,0.76m,0.37m,0.29m,N/A,0.10m,03rd Dec 01  ,N/A
253,WWE SmackDown vs. Raw 2009,PSP,THQ  ,Yuke's Media Creations  ,N/A  ,7.9  ,N/A  ,N/A,0.75m,0.41m,0.20m,N/A,0.14m,09th Nov 08  ,N/A
254,Super Street Fighter IV,X360,Capcom  ,Capcom / Dimps Corporation  ,N/A  ,9.2  ,N/A  ,0.75m,N/A,N/A,N/A,N/A,N/A,27th Apr 10  ,N/A
255,Street Fighter EX Plus Alpha,PS,Capcom  ,Arika  ,N/A  ,N/A  ,N/A  ,N/A,0.75m,0.28m,0.19m,0.23m,0.05m,30th Sep 97  ,N/A
256,Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,Capcom  ,Capcom  ,N/A  ,7.9  ,N/A  ,N/A,0.75m,0.22m,0.17m,0.30m,0.06m,06th Nov 01  ,N/A
257,Jump Ultimate Stars,DS,Nintendo  ,Ganbarion  ,N/A  ,N/A  ,N/A  ,N/A,0.74m,N/A,N/A,0.74m,N/A,23rd Nov 06  ,N/A
258,Mortal Kombat: Unchained,PSP,Midway Games  ,JGI Entertainment  ,N/A  ,7.0  ,N/A  ,N/A,0.74m,0.67m,0.01m,N/A,0.06m,15th Nov 06  ,N/A
259,Super Street Fighter IV: Arcade Edition,PS3,Capcom  ,Capcom / Dimps Corporation  ,N/A  ,8.1  ,N/A  ,0.74m,N/A,N/A,N/A,N/A,N/A,28th Jun 11  ,N/A
260,Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,Namco Bandai Games  ,CyberConnect2  ,7.7  ,N/A  ,N/A  ,N/A,0.74m,0.27m,0.25m,0.14m,0.09m,13th Mar 12  ,12th Sep 18
261,Dragon Ball Z: Ultime Menace,SNES,Bandai  ,TOSE  ,N/A  ,N/A  ,N/A  ,N/A,0.73m,N/A,N/A,0.73m,N/A,01st Jan 94  ,N/A
262,WWE SmackDown vs. Raw 2010,Wii,THQ  ,JAKKS Pacific  ,N/A  ,7.8  ,N/A  ,N/A,0.73m,0.49m,0.17m,N/A,0.06m,20th Oct 09  ,N/A
263,Dragon Ball Z: Burst Limit,All,Atari  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,0.73m,N/A,N/A,N/A,N/A,N/A,10th Jun 08  ,20th Nov 20
264,Mortal Kombat 4,N64,Midway Games  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,N/A  ,N/A,0.73m,0.55m,0.17m,N/A,0.01m,23rd Jun 98  ,N/A
265,X-Men: Mutant Academy 2,PS,Activision  ,Paradox Development  ,N/A  ,N/A  ,N/A  ,N/A,0.72m,0.40m,0.27m,N/A,0.05m,17th Sep 01  ,N/A
266,Mortal Kombat (2011),PSV,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,N/A  ,8.8  ,N/A  ,N/A,0.71m,0.42m,0.15m,N/A,0.15m,02nd May 12  ,06th Jan 18
267,Virtua Fighter 4: Evolution,PS2,Sega  ,Sega-AM2  ,N/A  ,8.9  ,N/A  ,N/A,0.71m,0.35m,0.27m,N/A,0.09m,13th Aug 03  ,N/A
268,SoulCalibur VI,PS4,Bandai Namco Games  ,Project Soul  ,7.0  ,N/A  ,N/A  ,N/A,0.71m,0.44m,0.11m,0.04m,0.12m,19th Oct 18  ,07th Nov 18
269,Godzilla: Destroy All Monsters Melee,GC,Atari  ,"Pipeworks Software, Inc.  ",N/A  ,7.5  ,N/A  ,N/A,0.71m,0.55m,0.14m,N/A,0.02m,08th Oct 02  ,N/A
270,WWF Attitude,N64,Acclaim Entertainment  ,Iguana Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.71m,0.57m,0.13m,N/A,0.01m,31st Jul 99  ,N/A
271,Battle Arena Toshinden 2,PS,Playmates  ,Tamsoft  ,N/A  ,N/A  ,N/A  ,N/A,0.71m,0.15m,0.10m,0.41m,0.05m,01st Jan 96  ,N/A
272,WWE SmackDown vs. Raw 2011,PSP,THQ  ,JAKKS Pacific  ,N/A  ,N/A  ,N/A  ,N/A,0.70m,0.22m,0.31m,N/A,0.17m,26th Oct 10  ,N/A
273,Dragon Ball Z: Ultimate Tenkaichi,All,Bandai  ,Spike  ,N/A  ,N/A  ,N/A  ,0.70m,N/A,N/A,N/A,N/A,N/A,25th Oct 11  ,27th Oct 20
274,Dragon Ball: Raging Blast,All,Bandai  ,Spike  ,N/A  ,N/A  ,N/A  ,0.70m,N/A,N/A,N/A,N/A,N/A,10th Nov 09  ,18th Nov 20
275,Marvel vs. Capcom: Infinite,PS4,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.70m,0.36m,0.19m,0.04m,0.11m,19th Sep 17  ,19th May 18
276,Naruto: Ultimate Ninja 2,PS2,Namco Bandai Games  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,0.69m,N/A,N/A,N/A,N/A,N/A,17th Sep 08  ,N/A
277,Dragon Ball Z: Budokai,GC,Atari  ,Pyramid  ,N/A  ,6.8  ,N/A  ,N/A,0.69m,0.53m,0.14m,N/A,0.02m,28th Oct 03  ,N/A
278,Naruto: Clash of Ninja,GC,D3 Publisher  ,Tomy  ,N/A  ,N/A  ,N/A  ,N/A,0.68m,0.53m,0.14m,N/A,0.02m,07th Mar 06  ,N/A
279,Bushido Blade 2,PS,Square EA  ,Light Weight  ,N/A  ,7.5  ,N/A  ,N/A,0.68m,0.25m,0.17m,0.22m,0.04m,28th Feb 98  ,N/A
280,Fight Night 2004,XB,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,0.68m,0.51m,0.15m,N/A,0.02m,05th Apr 04  ,N/A
281,One Finger Death Punch,PC,Silver Dollar Games  ,Silver Dollar Games  ,N/A  ,N/A  ,8.0  ,0.67m,N/A,N/A,N/A,N/A,N/A,03rd Mar 14  ,08th Feb 19
282,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst HD,PC,Unknown  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,0.67m,N/A,N/A,N/A,N/A,N/A,N/A  ,08th Feb 19
