position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1730,Darklight Conflict,PC,Electronic Arts  ,Rage Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 97  ,N/A
1731,Darklight Conflict,SAT,Electronic Arts  ,Rage Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
1732,Date or Ditch,DSiW,Gameloft  ,Gameloft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 10  ,N/A
1733,Dawn of Discovery,PC,Ubisoft  ,Blue Byte Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 09  ,N/A
1734,DBVR,PC,Illusion Soft  ,Illusion Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 03  ,N/A
1735,DCS: Black Shark,PC,Take-Two Interactive  ,Eagle Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Apr 09  ,N/A
1736,DDR Festival: Dance Dance Revolution,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 04  ,N/A
1737,DDRMAX2: Dance Dance Revolution 7th Mix,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 03  ,N/A
1738,DDRMAX: Dance Dance Revolution,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 02  ,N/A
1739,DDRMAX: Dance Dance Revolution 6th Mix,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th May 02  ,N/A
1740,Debut 21,PS,NEC Interchannel   ,Image Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Sep 98  ,N/A
1741,Deep Aquarium: Kiseki no Shinkai,DS,Ertain  ,Ertain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jun 08  ,N/A
1742,Deep Fighter,DC,Ubisoft  ,Criterion Games  ,N/A  ,7.3  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 00  ,N/A
1743,Deer Hunter Tournament,PC,Atari  ,South Logic Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Oct 08  ,N/A
1744,Dengeki no Pilot: Tenkuu no Kizuna,PSP,Best Media  ,Best Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 10  ,N/A
1745,Densha de Go!,WS,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 99  ,N/A
1746,Densha de Go!,GB,CyberFront  ,CyberFront  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 99  ,N/A
1747,Densha de Go! 2,WS,CyberFront  ,CyberFront  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Oct 99  ,N/A
1748,Densha de Go! 2,GB,CyberFront  ,CyberFront  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 00  ,N/A
1749,Densha de Go! 2,DC,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 00  ,N/A
1750,Densha de Go! EX,SAT,Takara  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 98  ,N/A
1751,Densha de Go! Final,PS2,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th May 04  ,N/A
1752,Densha de Go! Nagoya Tetsudou Hen,PS,Taito  ,Taito  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jan 00  ,N/A
1753,Densha de Go! Pocket: Chuuousen Hen,PSP,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 06  ,N/A
1754,Densha de Go! Pocket: Osaka Kanjousen Hen,PSP,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 06  ,N/A
1755,Densha de Go! Pocket: Toukaidousen Hen,PSP,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jul 06  ,N/A
1756,Densha de Go! Pocket: Yamanotesen Hen,PSP,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 05  ,N/A
1757,Densha de Go! Professional 2,PS2,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 03  ,N/A
1758,Densha de Go! Professional Shiyou,PS,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 99  ,N/A
1759,Densha de Go! Ryojouhen,PS2,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jul 02  ,N/A
1760,Densha de Go! Shinkansen: Sanyou Shinkansen-hen,PS2,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 01  ,N/A
1761,Desert Strike,MS,Domark Software  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1762,Desert Strike: Return to the Gulf,Lynx,Telegames  ,"Telegames, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1763,Desert Strike: Return to the Gulf,PC,Gremlin Interactive Ltd  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1764,Desert Strike: Return to the Gulf,GEN,Electronic Arts  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 94  ,N/A
1765,Desert Strike: Return to the Gulf,GB,Malibu Games  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 95  ,N/A
1766,Desert Strike: Return to the Gulf,SNES,Electronic Arts  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92  ,N/A
1767,Desert Strike: Return to the Gulf,GG,Domark Software  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1768,Diaper Dash,PC,PlayFirst  ,Zemnott  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 09  ,N/A
1769,Digital Glider Airman,PSN,ASK  ,ASK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 10  ,N/A
1770,Digital Glider Airman,PS,ASK  ,ASK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 99  ,N/A
1771,DinerTown Tycoon,PC,PlayFirst  ,PlayFirst  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 09  ,N/A
1772,DiRT Jockey: Heavy Equipment Operator,PSN,Sony Computer Entertainment  ,"DDL, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Feb 10  ,N/A
1773,DiRT Jockey: Heavy Equipment Operator,PS,Mastiff  ,"DDL, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 03  ,N/A
1774,Disney Checkout Challenege,And,Disney Interactive Studios  ,Disney Interactive Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jun 14  ,N/A
1775,Disney City Girl,PC,"Playdom, Inc.  ","Playdom, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 12  ,N/A
1776,Disney Magical World 2: My Happy Life,3DS,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
1777,Disney Princess: Royal Horse Show,PC,Disney Interactive Studios  ,Encore Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th May 05  ,N/A
1778,Doggie Daycare,PC,Viva Media  ,"Viva Media, LLC  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Sep 08  ,N/A
1779,Dogz,PC,Ubisoft  ,ImaginEngine  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 06  ,N/A
1780,Dogz,GB,Mindscape  ,Saffire Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 99  ,N/A
1781,Dogz (1995),PC,Mindscape  ,PF.Magic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1782,Dogz 2,GBA,Ubisoft  ,MTO  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 07  ,N/A
1783,Dogz 3,PC,PF.Magic  ,PF.Magic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98  ,N/A
1784,Dogz 4,PC,Mindscape  ,PF.Magic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 99  ,N/A
1785,Dogz II,PC,PF.Magic  ,PF.Magic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
1786,Dogz II & Catz II,PC,Mindscape  ,PF.Magic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 99  ,N/A
1787,Doko Demo Issyo Tsuika Disc: Koneko Mo Issyo,PS,Sony Computer Entertainment  ,SCEI  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jan 00  ,N/A
1788,Dokodemo Hamster,WS,Bec  ,Bec  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 00  ,N/A
1789,Dokodemo Hamster 2,PS,Bec  ,Bec  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 00  ,N/A
1790,Dokodemo Hamster 3: O Dekake Safuran,WS,Bec  ,Bec  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 00  ,N/A
1791,Dr. Dolittle,PS2,Blast! Entertainment Ltd  ,Aqua Pacific  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 06  ,N/A
1792,Dream Club Zero,PSV,D3 Publisher  ,D3  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 11  ,N/A
1793,Drifter: A Space Trading Game,OSX,Celsius Game Studios  ,Celsius Game Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 14  ,N/A
1794,Drifter: A Space Trading Game,PC,Celsius Game Studios  ,Celsius Game Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 14  ,N/A
1795,Drifter: A Space Trading Game,Linux,Celsius Game Studios  ,Celsius Game Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 14  ,N/A
1796,Drifter: A Space Trading Game,PSV,Celsius Game Studios  ,Celsius Game Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
1797,Drifter: A Space Trading Game,PS4,Celsius Game Studios  ,Celsius Game Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
1798,Drive a Steam Train,PC,RailSimulator.com  ,RailSimulator.com  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 11  ,N/A
1799,Dunes of War,PC,DreamCatcher Interactive  ,ZootFly  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 07  ,N/A
1800,E.V.O.: Search for Eden,SNES,Enix  ,Almanic Corp.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1801,Echelon,PC,Buka Entertainment  ,MADia Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Apr 01  ,11th Jul 18
1802,Echo Bazaar,PC,Unknown  ,Failbetter Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1803,Elan,PS,Visco  ,Visco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 99  ,N/A
1804,Elan,PSN,Hamster Corporation  ,Visco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 10  ,N/A
1805,Elan Plus,PS,Visco  ,Visco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th May 00  ,N/A
1806,Elan Plus,PSN,Hamster Corporation  ,Visco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Nov 10  ,N/A
1807,Elite,PC,Unknown  ,Frontier Developments  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,N/A
1808,Elite,NES,Firebird  ,Braben & Bell  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
1809,Elite,ACPC,Firebird  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 86  ,06th Jan 18
1810,Elite: Dangerous,PC,Frontier Developments  ,Frontier Developments Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 14  ,15th Jun 18
1811,Elite: Dangerous,OSX,Frontier Developments  ,Frontier Developments Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th May 15  ,15th Jun 18
1812,Emergency 5,PC,Deep Silver  ,Sixteen Tons Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
1813,Emergency Call 112 - The Fire Fighting Simulation,PC,Aerosoft  ,Headup Games / Crenetic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 16  ,N/A
1814,Enemy Engaged Comanche Versus Hokum,PC,Empire Interactive  ,Razorworks  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 00  ,N/A
1815,Enigma Rising Tide,PC,DreamCatcher Interactive  ,Tesseraction Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Aug 03  ,N/A
1816,Enigma: Rising Tide - Gold Edition,PC,DreamCatcher Interactive  ,Tesseraction Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 05  ,N/A
1817,Enjoy your massage!,WW,Microforum  ,Microforum Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 10  ,N/A
1818,Escape Velocity Nova,PC,Ambrosia  ,Ambrosia  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jul 03  ,N/A
1819,European Air War,PC,Atari  ,Third Wave  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 98  ,N/A
1820,Evochron,PC,Unknown  ,StarWraith  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Apr 05  ,N/A
1821,Evochron Alliance,PC,Unknown  ,StarWraith 3D Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 05  ,N/A
1822,Evochron Legends,PC,Unknown  ,StarWraith 3D Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 09  ,N/A
1823,Evochron Mercenary,PC,Unknown  ,StarWraith 3D Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 10  ,N/A
1824,Evochron Renegades,PC,Unknown  ,StarWraith 3D Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 07  ,N/A
1825,Extrasolar,PC,Lazy 8 Studios  ,Lazy 8 Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 14  ,N/A
1826,Extreme Assault,PC,Blue Byte  ,Blue Byte  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 97  ,N/A
1827,Extreme Roads USA,PC,United Developers  ,United Developers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 14  ,N/A
1828,Extreme Roads USA,OSX,United Developers  ,United Developers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 14  ,N/A
1829,F-117 Night Storm,GEN,Electronic Arts  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1830,F-117A Stealth Fighter,NES,Microprose  ,MicroProse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 92  ,N/A
1831,F-15 City War,NES,American Video Entertainment  ,American Video Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
1832,F-15 Strike Eagle,PC,Microprose  ,MicroProse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 85  ,N/A
1833,F-15 Strike Eagle,GG,Microprose  ,NMS Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1834,F-15 Strike Eagle,GB,Microprose  ,NMS Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93  ,N/A
1835,F-15 Strike Eagle,NES,Microprose  ,MicroProse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 92  ,N/A
1836,F-15 Strike Eagle II,GEN,Microprose  ,MicroProse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1837,F-15 Strike Eagle II,PC,Microprose  ,MicroProse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
1838,F-16 Fighting Falcon,MS,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 86  ,N/A
1839,F-16 Multirole Fighter,PC,NovaLogic  ,NovaLogic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 98  ,N/A
1840,F-18 Hornet,7800,Absolute Entertainment  ,Absolute Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88  ,N/A
1841,F-22 Air Dominance Fighter,PC,Unknown  ,Digital Image Design  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
1842,F-22 Raptor,PC,NovaLogic  ,NovaLogic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 97  ,N/A
1843,F/A-18 Operation Desert Storm,PC,GMX Media   ,GraphSim Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 05  ,N/A
1844,F24: Stealth Fighter,GBA,Majesco  ,Skyworks Technologies  ,N/A  ,3.6  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Feb 07  ,N/A
1845,Face Pilot: Fly With Your Nintendo DSi Camera!,DSiW,Nintendo  ,HAL Laboratory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 10  ,N/A
1846,Falcon,PC,Spectrum Holobyte  ,Sphere  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,N/A
1847,Falcon,PCE,Spectrum Holobyte  ,Sphere  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1848,Falcon 4.0,PC,Atari  ,MicroProse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 98  ,N/A
1849,Fallen London,PC,Unknown  ,Failbetter Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1850,Fallout Shelter,iOS,Unknown  ,Bethesda Softworks  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1851,Fallout Shelter,And,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Aug 15  ,N/A
1852,Fancy Pocket,GBA,Jorudan  ,Jorudan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 02  ,N/A
1853,Farm Frenzy,PSN,Alawar Entertainment  ,"Alawar Entertainment, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 11  ,03rd May 19
1854,Farm Frenzy,DSiW,Alawar Entertainment  ,"Alawar Entertainment, Inc.  ",N/A  ,4.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jul 11  ,N/A
1855,Farming 2017 - The Simulation,WiiU,UIG Entertainment  ,UIG Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th May 16  ,09th Apr 18
1856,Farming 2017 - The Simulation,PS3,UIG Entertainment  ,UIG Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th May 16  ,09th Apr 18
1857,Farming Simulator 2014,And,Giants Software  ,Giants Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 13  ,N/A
1858,Farming Simulator 2014,3DS,Focus Home Interactive  ,Giants Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jun 14  ,26th Jul 18
1859,Farming Simulator 2015,OSX,Focus Home Interactive  ,Giants Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 15  ,N/A
1860,FarmVille (Facebook),PC,Zynga  ,Zynga  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jun 09  ,N/A
1861,Fast Food Tycoon,PC,Activision  ,Software 2000  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 00  ,N/A
1862,Fast Food Tycoon 2,PC,Activision  ,Software 2000  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Oct 01  ,N/A
1863,Ferret Monogatari: Watashi no Okini Iri,GB,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 00  ,N/A
1864,Fetch it Again!,PC,ValuSoft  ,dtp - young entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 07  ,N/A
1865,FIFA Manager 07,PC,EA Sports  ,Bright Future GmbH  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 06  ,N/A
1866,Fighting Steel: World War II Surface Combat 1939-1942,PC,SSI  ,Divide By Zero Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st May 99  ,N/A
1867,Figures of Happiness,PC,Unknown  ,G-Collections  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1868,Find Love 2: Rhapsody,SAT,Daiki  ,Daiki  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Nov 98  ,N/A
1869,Fireplacing,WW,Korner Entertainment  ,Continental Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 10  ,N/A
1870,Five Nights at Freddy's,And,Unknown  ,Scott Cawthon  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th Mar 18
1871,Five Nights at Freddy's 3,PC,Scott Cawthon  ,Scott Cawthon  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Mar 15  ,27th Mar 18
1872,Flanker 2.0,PC,SSI  ,Eagle Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 99  ,N/A
1873,Flanker 2.5,PC,Ubisoft  ,Eagle Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 02  ,N/A
1874,Flight Academy,XB,Unknown  ,Aqua Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 02  ,N/A
1875,Flight Control,WW,Firemint  ,Firemint  ,N/A  ,8.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Aug 11  ,N/A
1876,Flight Control,DSiW,Firemint  ,Firemint  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 10  ,N/A
1877,Flight Control HD,PSN,Firemint  ,Firemint  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 10  ,N/A
1878,Flight Simulator 2000,PC,Microsoft  ,Microsoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Oct 99  ,N/A
