position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
8444,To Heart 2 Portable,PC,honeybee  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 12  ,N/A
8445,To Heart Portable,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
8446,Toaru Kanojo no Netorare Kiroku,PC,Unknown  ,Miel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jun 11  ,N/A
8447,Toast Time,And,Force Of Habit  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 14  ,N/A
8448,Tobidase! Trouble Hanafuda Douchuuki,PSP,Kadokawa Shoten  ,HuneX  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 07  ,N/A
8449,Tobuscus Adventures,PC,Capcom Production Studio 1  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14  ,N/A
8450,Tobuscus Adventures,And,Capcom Production Studio 1  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14  ,N/A
8451,TOCA Championship Racing,PC,Codemasters  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 98  ,N/A
8452,TOEIC Test Eitango Speed Master DS,DS,Creative Core  ,Creative Core  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 09  ,N/A
8453,TOEIC Test Kousiki DS Training,DS,IE Institute  ,IE Institute  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Aug 09  ,N/A
8454,Toeic Test Portable,PSP,Media5  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 12  ,N/A
8455,TOEIC Test Super Coach @DS,DS,Kirihara Shoten  ,Kirihara Shoten  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 10  ,N/A
8456,Toeic Test: Chousoku Training,3DS,IE Institute  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 12  ,N/A
8457,Toeic Test: Jissen Tokkun,PSV,Media5  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 12  ,N/A
8458,Toki o Kanaderu Waltz,PC,Unknown  ,Debo no Su Seisakusho  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 11  ,N/A
8459,Toki Tori 2,WiiU,Two Tribes  ,Unknown  ,7.1  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 13  ,N/A
8460,Toki Tori 2,PC,Two Tribes  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14  ,N/A
8461,Tokimeki Card Paradise: Koi no Royal Straight Flush,PCFX,Sonnet  ,Sonnet  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 96  ,N/A
8462,Tokimeki Mahjong Paradise Special,3DO,Sonnet  ,Sonnet  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 96  ,N/A
8463,Tokimeki Memorial 2: Music Video Clips: Circus de Ai Imashou,PS2,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 02  ,N/A
8464,Tokoro's Mahjong,SNES,Victory Lap Games  ,Syscom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 94  ,N/A
8465,Tokoro's Mahjong Jr.,GB,Victory Lap Games  ,Vic Tokai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 94  ,N/A
8466,Tokutenryoku Gakushuu DS: Chuu-1 Eigo,DS,Benesse  ,Benesse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 08  ,N/A
8467,Tokutenryoku Gakushuu DS: Chuu-2 Eigo,DS,Benesse  ,Benesse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 08  ,N/A
8468,Tokutenryoku Gakushuu DS: Chuu-3 Eigo,DS,Benesse  ,Benesse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 08  ,N/A
8469,Tokyo Odaiba Casino,DS,Success  ,Success  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 08  ,N/A
8470,Tom Clancy's Politika,PC,Red Storm Entertainment  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 97  ,N/A
8471,Tom Clancy's Rainbow Six,OSX,Red Storm Entertainment  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 99  ,N/A
8472,Tom Clancy's Rainbow Six Vegas 2 / Ghost Recon Advanced Warfighter 2 Double Pack,PS3,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 12  ,N/A
8473,Tom Clancy's Rainbow Six Vegas 2 / Ghost Recon Advanced Warfighter 2 Double Pack,X360,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 12  ,N/A
8474,Tom Clancy's Rainbow Six Vegas 2 / Ghost Recon AW,WiiU,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
8475,Tom Clancy's Rainbow Six Vegas 2 / Ghost Recon AW,PC,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Aug 12  ,N/A
8476,Tom Clancy's Splinter Cell Double Agent / Rainbow Six Vegas Double Pack,PS3,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 12  ,N/A
8477,Tom Clancy's Splinter Cell Double Agent / Rainbow Six Vegas Double Pack,X360,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 12  ,N/A
8478,Tonfuso,WS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 01  ,N/A
8479,Tony Hawk's Shred Session,And,Activision  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14  ,N/A
8480,Toon Twister 3-D,PC,Scholastic Inc.  ,Scholastic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03  ,N/A
8481,Tootuff,GB,Infogrames  ,Planet Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 01  ,N/A
8482,Top Gear: Race The Stig,And,BBC Worldwide  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Mar 14  ,N/A
8483,Top Gear: Race The Stig,WinP,BBC Worldwide  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Mar 14  ,N/A
8484,Top Ski Racing 2014,And,Azerbo  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Mar 14  ,N/A
8485,Top Trumps: Doctor Who,PS2,Eidos Interactive  ,Rockpool Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th May 08  ,N/A
8486,Top Trumps: Doctor Who,PC,Eidos Interactive  ,Rockpool Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th May 08  ,N/A
8487,Tori Tamashii: Chicken-do Shindan,DSiW,G-mode  ,G-mode  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09  ,N/A
8488,Tori-Emaki,PSN,Sony Online Entertainment  ,SCEE London Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jan 08  ,N/A
8489,Toriko: Gourmet Survival!,3DS,Namco Bandai Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 12  ,N/A
8490,Toshinden Card Quest,PS,Takara  ,Takara  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 98  ,N/A
8491,Total Carnage,CD32,Ars System Works  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
8492,Total Carnage,MSD,Midway  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
8493,Total Carnage,Amig,Ars System Works  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
8494,Total Conquest - Online combat and strategy,And,Gameloft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Sep 13  ,N/A
8495,Total Monarchy,XBL,Microsoft  ,glavian999  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 09  ,N/A
8496,TotemBall,XBL,Microsoft  ,Strange Flavour  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 06  ,N/A
8497,Touch Battle Tank 3D 2,3DS,Agetec  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jan 14  ,N/A
8498,Touch de Manzai! Megami no Etsubo DS,DS,Ertain  ,Ertain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 06  ,N/A
8499,Touch de Oboeru Hyakuninisshu: Chotto DSi Shiguredono,DSiW,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 10  ,N/A
8500,Touch de Rakushou! Pachi-Slot Sengen: Rio de Carnival,DS,Tecmo  ,Net Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 05  ,N/A
8501,Touch Dictionary,DS,Daiwon C&A  ,Daiwon C&A  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 05  ,N/A
8502,Touch Solitaire,DSiW,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 10  ,N/A
8503,Toudai Shogi: Jouseki Dojo Kanketsuhen,PS2,NCS  ,NCS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 04  ,N/A
8504,Toudai Shogi: Meijinsen Dojo DS,DS,NCS  ,NCS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 11  ,N/A
8505,Toudai Shogi: Shikenbisha Dojo,PS2,Mycom  ,Mycom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 00  ,N/A
8506,Toudai Shougi: Mejinsen Dojo,PSP,NCS  ,NCS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 10  ,N/A
8507,Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!,And,Namco Bandai Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th May 14  ,N/A
8508,Tower of Ghost,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 13  ,N/A
8509,Towns,OSX,Irrational Games / Looking Glass Studios  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Nov 12  ,N/A
8510,Towns,PC,Irrational Games / Looking Glass Studios  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Nov 12  ,N/A
8511,Towtruck Simulator 2015,PC,UIG Entertainment  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 14  ,N/A
8512,Toy Story Activity Center,PC,Disney Interactive Studios  ,Disney Interactive Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
8513,Toy Story CD-ROM Sampler,PC,Disney Interactive Studios  ,Disney Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 99  ,N/A
8514,Toy Story CD-ROM Sampler,SNES,Malibu Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
8515,Toy Story: Smash It!,And,Oddworld Inhabitans  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 13  ,N/A
8516,TrackMania Turbo: Build to Race,Wii,City Interactive  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 11  ,N/A
8517,TrackMania² Stadium,PC,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 13  ,N/A
8518,Traffic Racer,And,Soner Kara  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 13  ,N/A
8519,TrainStation,And,Pixel Federation  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14  ,N/A
8520,TrainStation,BRW,Pixel Federation  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 12  ,N/A
8521,Trainz Simulator 2,OSX,N3V Games Pty Ltd  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 14  ,N/A
8522,Transformers: Revenge of the Fallen,DS,Activision  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jun 09  ,N/A
8523,Transformers: Revenge of the Fallen -- Autobots,PS2,Activision  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jun 09  ,N/A
8524,Transformers: Revenge of the Fallen -- Autobots,Wii,Activision  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jun 09  ,N/A
8525,Transformers: The Game,PSP,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
8526,Transformers: The Game,Mob,Activision  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jun 07  ,N/A
8527,Travel Adventures with Hello Kitty,3DS,Bergsala Lightweight  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 13  ,N/A
8528,Travel Coach: Europe 2,DS,HMH Interactive  ,HMH Hamburger Medien Haus  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 08  ,N/A
8529,Travel Coach: Europe 3,DS,HMH Interactive  ,HMH Hamburger Medien Haus  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 08  ,N/A
8530,Treasure Raiders,And,Crave Entertainment  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Mar 14  ,N/A
8531,Treasurenauts,3DS,Renegade Kid  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 14  ,N/A
8532,Trial Xtreme 3,And,Deemedya M.S. Ltd.  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jan 13  ,N/A
8533,Trials Evolution,PC,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 13  ,N/A
8534,Trials Frontier,And,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd May 14  ,N/A
8535,Trials Fusion,X360,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
8536,Trials HD,PC,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 13  ,N/A
8537,Trials HD - Big Pack,XBL,Microsoft  ,"RedLynx, Ltd.  ",7.8  ,9.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Dec 09  ,N/A
8538,Trials Legend,PC,RedLynx  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 10  ,N/A
8539,Tribeat,And,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th May 14  ,N/A
8540,Tribes Fast Attack,3DS,Big John Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 13  ,N/A
8541,Trick Shot,2600,Imagic  ,Imagic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82  ,N/A
8542,Triple Pack: Dead Rising / Lost Planet: Extreme Condition Colonies Edition / Devil May Cry 4,X360,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 09  ,N/A
8543,Triple Score: 3 Games in 1,GEN,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Aug 93  ,N/A
8544,Trivial Pursuit,SCD,Virgin Interactive  ,"Western Technologies, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
8545,Trivial Pursuit,XBL,Electronic Arts  ,Adrenalin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 09  ,N/A
8546,Trivial Pursuit CD-ROM Edition,PC,Hasbro Interactive  ,Adrenalin Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
8547,Trivial Pursuit unlimited,PS2,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 07  ,N/A
8548,Trivial Pursuit unlimited,PC,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 07  ,N/A
8549,Trivial Pursuit: Bring On The 90's Edition,PC,iWin   ,iWin  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 07  ,N/A
8550,Trivial Pursuit: Genus Edition,MS,Domark Software  ,Domark  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
8551,Trivial Pursuit: Interactive Multimedia Game,PC,Parker Bros.  ,"Western Technologies, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
8552,Trivial Pursuit: Millennium Edition,PC,Hasbro Interactive  ,Adrenalin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 99  ,N/A
8553,Trivial Pursuit: NASCAR Edition,PC,Hasbro Interactive  ,Hasbro Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 99  ,N/A
8554,Trolls vs Vikings,And,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 14  ,N/A
8555,Trolly Bird,PSV,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 15  ,N/A
8556,Trouserheart,And,10tons Ltd  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 13  ,N/A
8557,Trouserheart,WinP,10tons Ltd  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 13  ,N/A
8558,True Pinball,SAT,Ocean  ,Digital Illusions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 96  ,N/A
8559,Trump Boy,GB,Pack-In-Video  ,Pack-In-Video  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 90  ,N/A
8560,Trump Boy II,GB,Pack-In-Video  ,Pack-In-Video  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 90  ,N/A
8561,Trump Collection,WS,Bottom Up  ,Bottom Up  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 99  ,N/A
8562,Trump Collection 2: Bottom Up Teki Sekai Isshuu no Tabi,WS,Bottom Up  ,Bottom Up  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 00  ,N/A
8563,Trump Collection GB,GB,Bottom Up  ,Bottom Up  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Nov 97  ,N/A
8564,Try Not To Fart,XBL,Microsoft  ,Silver Dollar Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jun 10  ,03rd Mar 20
8565,Tsukatte Utau Saru Band,DSiW,Nintendo  ,muu muu  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 10  ,N/A
8566,Tsumiki BLOQ,PS3,Sony Computer Entertainment  ,Supermassive Games Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Feb 11  ,07th Apr 18
8567,Tsuushin Taisen Mahjong: Touryuumon,X360,AQ Interactive  ,Yuki Enterprise  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 06  ,N/A
8568,TUG,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 14  ,N/A
8569,Tuneland,PC,7th Level  ,7th Level  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
8570,Tunescape,XBL,Microsoft  ,ladron  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 10  ,N/A
8571,Turntablist: DJ Battle,WS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Nov 99  ,N/A
8572,Turtle Tale,3DS,Saturnine Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd May 14  ,N/A
8573,TV Calibration,XBL,Microsoft  ,Arcane Labs  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 09  ,N/A
8574,TV Champion,GB,Yutaka  ,Tom Create  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 94  ,N/A
8575,TV Manager 2,PC,Ascaron Entertainment GmbH  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 12  ,N/A
8576,TV Show King,WW,Gameloft  ,Gameloft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th May 08  ,N/A
8577,TV Show King,PSN,Gameloft  ,Gameloft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 09  ,N/A
8578,TV Show King 2,WW,Gameloft  ,Gameloft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 09  ,N/A
8579,TVDJ,PS2,Sony Computer Entertainment  ,Sony Computer Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 00  ,N/A
8580,Twenty 2 Party,PS2,505 Games  ,Japan Art Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st May 05  ,N/A
8581,Twin 2 Pack: Sonic 3D Blast/Sonic R,PC,Activision  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 02  ,N/A
8582,Twin Cobra,Arc,Romstar  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,N/A
8583,Twinkle * Nights,3DO,Unknown  ,Interlas  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Mar 95  ,N/A
8584,Type Attacks,XBL,Microsoft  ,batfox  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 08  ,N/A
8585,Typer Shark Deluxe,PC,PopCap Games  ,PopCap  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 06  ,N/A
8586,Tyrant Unleashed,And,Kongregate  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Aug 13  ,N/A
8587,Uchi no 3 Shimai no Karaoke Utagassen,DS,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 10  ,N/A
8588,Uchuu Daisakusen Chocovader: Uchuu kara no Shinryakusha,GBA,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 02  ,N/A
8589,Uchuu Seibutsu Furopon-Kun,3DO,Sanyei Shobou   ,Sanyei Shobou  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 94  ,N/A
8590,Ugoite Asobu Diet,DSiW,Genki  ,"Shapes, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 10  ,N/A
