position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1094,Gem Smashers,Wii,Crave Entertainment  ,Frame Studios Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.00m,08th Nov 11  ,N/A
1095,Mighty No. 9,XOne,Eidos Interactive Ltd  ,Comcept  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,01st Jul 15  ,04th Jul 18
1096,Frogger: Ancient Shadow,GC,Konami  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,27th Sep 05  ,N/A
1097,Owlboy,PS4,Soedesco  ,D-Pad Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,29th May 18  ,06th Jan 18
1098,Crazy Chicken: Atlantis Quest,DS,Mumbo Jumbo  ,Phenomedia  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.00m,02nd Jun 09  ,N/A
1099,SpongeBob SquarePants: Plankton's Robotic Revenge,X360,Activision  ,Behaviour Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.00m,22nd Oct 13  ,17th Dec 20
1100,The Berenstain Bears and the Spooky Old Tree,GBA,Namco  ,Program-Ace  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.03m,0.01m,N/A,0.00m,20th Sep 05  ,N/A
1101,Futurama,XB,VU Games  ,Unique Development Studios Sweden  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.03m,0.01m,N/A,0.00m,14th Aug 03  ,N/A
1102,The Tale of Despereaux,Wii,Brash Entertainment  ,Sensory Sweep Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,0.00m,N/A,0.00m,02nd Dec 08  ,N/A
1103,Disney's Donald Duck: Goin' Quackers,GC,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,25th Mar 02  ,N/A
1104,Trine 2: Director's Cut,WiiU,Frozenbyte  ,Frozenbyte  ,N/A  ,7.8  ,N/A  ,N/A,0.04m,N/A,0.04m,N/A,0.00m,18th Nov 12  ,28th Aug 18
1105,Gem Smashers,3DS,Crave Entertainment  ,Frame Studios Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,08th Nov 11  ,N/A
1106,Sonic the Hedgehog 2,GG,Sega  ,Aspect  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,N/A,N/A,0.04m,N/A,17th Nov 92  ,N/A
1107,Justice League: Chronicles,GBA,Midway Games  ,Full Fat  ,N/A  ,3.5  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,12th Nov 03  ,N/A
1108,Paw Patrol on a Roll,XOne,Outright Games  ,Outright Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,23rd Oct 18  ,07th Aug 18
1109,INSIDE / LIMBO Double Pack,PS4,505 Games  ,Playdead  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.01m,12th Sep 17  ,07th Aug 18
1110,Go Go Ackman 3,SNES,Banpresto  ,Aspect  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,N/A,N/A,0.04m,0.00m,15th Dec 95  ,N/A
1111,Myth Makers: Trixie in Toyland,Wii,Conspiracy Entertainment  ,Data Design Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,24th Jun 08  ,N/A
1112,Scaler,XB,Global Star Software  ,Artificial Mind & Movement  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,20th Oct 04  ,N/A
1113,The Kore Gang,Wii,Atari  ,SnapDragon Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,0.00m,N/A,0.00m,08th Nov 11  ,N/A
1114,Wondership Q,PSV,Cygames  ,Miracle Positive  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,N/A,N/A,0.04m,N/A,19th Nov 15  ,05th Jul 18
1115,Catwoman,GBA,Electronic Arts  ,Magic Pockets  ,N/A  ,6.1  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,20th Jul 04  ,N/A
1116,Mega Man X Legacy Collection 1+2,XOne,Capcom Entertainment  ,Digital Eclipse Software  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,24th Jul 18  ,18th Aug 18
1117,Looney Tunes Duck Dodgers Starring: Daffy Duck,N64,Infogrames  ,Paradigm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,16th Sep 00  ,N/A
1118,Superman: Countdown to Apokolips,GBA,Atari  ,Mistic Software  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,26th Mar 03  ,N/A
1119,Dragon's Lair 3D: Return to the Lair,GC,Encore  ,Dragonstone Software  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,22nd Dec 02  ,N/A
1120,Mission: Impossible - Operation Surma,GBA,Atari  ,M4 Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,02nd Dec 03  ,N/A
1121,DuckTales: Remastered,X360,Capcom  ,WayForward  ,7.3  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,12th Nov 13  ,17th Feb 19
1122,E.T. The Extra-Terrestrial: Interplanetary Mission,PS,Ubisoft  ,Santa Cruz Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.02m,0.01m,N/A,0.00m,30th Dec 02  ,N/A
1123,Wonder Boy: The Dragon's Trap (Remake),PS4,DotEmu  ,Lizardcube  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.01m,18th Apr 17  ,10th Aug 18
1124,Mirror's Edge (mobile),iOS,Unknown  ,Iron Monkey  ,N/A  ,N/A  ,N/A  ,0.04m,N/A,N/A,N/A,N/A,N/A,N/A  ,26th Jan 21
1125,Garfield: The Search for Pooky,GBA,Game Factory  ,InterActive Vision Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,14th Nov 05  ,N/A
1126,Scaler,GC,Global Star Software  ,Artificial Mind & Movement  ,N/A  ,7.3  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,17th Nov 04  ,N/A
1127,Scribblenauts: Showdown,XOne,Warner Bros. Interactive  ,Shiver Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,06th Mar 18  ,03rd Apr 18
1128,The Ant Bully,GBA,Midway Games  ,Artificial Mind and Movement  ,N/A  ,5.2  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,24th Jul 06  ,N/A
1129,Castlevania Bloodlines,GEN,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,N/A,N/A,0.04m,N/A,17th Mar 94  ,N/A
1130,Sabre Wulf,GBA,THQ  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,09th Jun 04  ,N/A
1131,Salt and Sanctuary,NS,Leadman Games  ,Ska Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,11th Dec 18  ,07th Aug 18
1132,An American Tail: Fievel's Gold Rush,GBA,Crave Entertainment  ,Hokus Pokus  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,02nd May 03  ,N/A
1133,James Pond: Codename Robocod,GBA,Valcon Games  ,Vectordean  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,16th Aug 05  ,N/A
1134,Sayonara Umihara Kawase,3DS,Natsume  ,Studio Saizensen  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,N/A,N/A,0.03m,N/A,20th Mar 14  ,26th Apr 19
1135,Shantae: Half-Genie Hero,PSV,Xseed Games  ,Way Forward Technologies  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.01m,20th Dec 16  ,30th Dec 18
1136,Max & the Magic Marker,Wii,Unknown  ,Press Play  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,N/A,0.03m,N/A,0.00m,30th Jul 11  ,N/A
1137,The Peanuts Movie: Snoopy's Grand Adventure,PS4,Activision  ,Behaviour Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,N/A,0.03m,N/A,0.00m,03rd Nov 15  ,01st Apr 18
1138,Earthworm Jim 2,GBA,Majesco  ,Super Empire  ,N/A  ,4.7  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,31st May 02  ,N/A
1139,Flashback,NS,Maximum Games  ,Paul Cuisset  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.01m,0.02m,N/A,0.00m,20th Nov 18  ,17th Mar 19
1140,de Blob 2,NS,THQ Nordic  ,THQ Nordic  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,28th Aug 18  ,14th Feb 18
1141,The Flintstones: Big Trouble in Bedrock,GBA,Crave Entertainment  ,H2O Entertainment  ,N/A  ,4.0  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,09th Dec 01  ,N/A
1142,Tork: Prehistoric Punk,XB,Ubisoft  ,Tiwak SAS  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,12th Jan 05  ,N/A
1143,Disney Epic Mickey: The Power of Illusion,3DS,Disney Interactive Studios  ,DreamRift  ,7.5  ,N/A  ,N/A  ,N/A,0.03m,0.00m,0.03m,N/A,N/A,18th Nov 12  ,27th Apr 19
1144,Totally Spies!,GBA,Atari  ,Mistic Software  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,15th Nov 05  ,N/A
1145,Garfield: A Tale of Two Kitties,DS,Game Factory  ,Two Tribes  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,0.00m,N/A,0.00m,17th Oct 06  ,N/A
1146,Sitting Ducks,GBA,Hip Interactive  ,Light and Shadow Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,29th Jun 04  ,N/A
1147,Dr. Muto,GC,Midway Games  ,Midway  ,N/A  ,7.5  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,17th Dec 02  ,N/A
1148,Mega Man X Legacy Collection 1+2,NS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,N/A,N/A,0.03m,N/A,24th Jul 18  ,27th May 18
1149,Super Meat Boy: Ultra Edition!,PC,Unknown  ,Team Meat  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,N/A,0.02m,N/A,0.01m,05th Apr 11  ,N/A
1150,N+,PSP,Atari  ,SilverBirch Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,26th Aug 08  ,N/A
1151,Ratatouille,PC,THQ  ,Asobo Studio  ,N/A  ,6.0  ,N/A  ,N/A,0.03m,0.01m,0.01m,N/A,0.00m,26th Jun 07  ,N/A
1152,Klonoa 2: Dream Champ Tournament,GBA,Namco  ,Namco  ,N/A  ,8.1  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,23rd Feb 05  ,N/A
1153,Putty Squad,PSV,Maximum Games  ,System 3  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.01m,0.01m,N/A,0.01m,22nd Apr 14  ,17th Sep 18
1154,Starshot: Space Circus Fever,N64,Infogrames  ,Infogrames  ,N/A  ,5.2  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,30th Jun 99  ,N/A
1155,Rayman 3: Hoodlum Havoc,PC,Ubisoft  ,Ubisoft  ,N/A  ,8.2  ,N/A  ,N/A,0.03m,N/A,0.03m,N/A,0.00m,24th Mar 03  ,N/A
1156,INSIDE / LIMBO Double Pack,XOne,505 Games  ,Playdead  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,12th Sep 17  ,07th Aug 18
1157,Disney's Aladdin,GBA,Capcom  ,Disney Interactive  ,N/A  ,5.9  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,28th Sep 04  ,N/A
1158,Popeye: Rush for Spinach,GBA,Namco  ,Magic Pockets  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,24th Apr 05  ,N/A
1159,Wallace & Gromit in Project Zoo,XB,BAM! Entertainment  ,Frontier Developments  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,14th Oct 03  ,N/A
1160,Monsters vs. Aliens,PC,Activision  ,Beenox  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.01m,0.01m,N/A,0.00m,24th Mar 09  ,N/A
1161,Animaniacs: The Great Edgar Hunt,GC,Ignition Entertainment  ,Warthog  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,18th Sep 05  ,N/A
1162,The Peanuts Movie: Snoopy's Grand Adventure,3DS,Activision  ,Behaviour Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,N/A,0.03m,N/A,0.00m,03rd Nov 15  ,01st Apr 18
1163,CID The Dummy,PSP,O-Games  ,Twelve Games  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.00m,N/A,0.00m,07th Jul 09  ,N/A
1164,Frogger: Ancient Shadow,XB,Konami  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,28th Sep 05  ,N/A
1165,OlliOlli: Epic Combo Edition,PS4,Badland Studio  ,Roll7  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.01m,26th Jul 16  ,20th Sep 18
1166,The Adventures of Lomax,PS,Psygnosis  ,Psygnosis  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.01m,0.01m,N/A,0.00m,31st Oct 96  ,N/A
1167,Hermie Hopperhead: Scrap Panic,PS,Sony Computer Entertainment  ,Yuke's Media Creations  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,N/A,N/A,0.02m,0.00m,29th Sep 95  ,N/A
1168,Super Monkey Ball Adventure,PS2,Sega  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.01m,0.01m,N/A,0.00m,01st Aug 06  ,N/A
1169,CID The Dummy,Wii,O-Games  ,Twelve Games  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.00m,N/A,0.00m,30th Jun 09  ,N/A
1170,Marker Man Adventures,DS,Majesco  ,Glyphic Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.00m,18th Aug 09  ,N/A
1171,Open Season,PS2,Ubisoft  ,Ubisoft Montreal  ,N/A  ,6.4  ,N/A  ,N/A,0.03m,0.01m,0.01m,N/A,0.00m,19th Sep 06  ,N/A
1172,Monster Boy and the Cursed Kingdom,PS4,FDG Entertainment  ,Game Atelier  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.00m,06th Nov 18  ,19th Dec 18
1173,Rock 'N' Roll Adventures,Wii,Conspiracy Entertainment  ,Data Design Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.00m,11th Oct 07  ,N/A
1174,ToeJam & Earl: Back in the Groove,NS,HumaNature Studios  ,HumaNature Studios  ,N/A  ,N/A  ,N/A  ,0.03m,N/A,N/A,N/A,N/A,N/A,01st Mar 19  ,05th Jan 18
1175,Rad Rodgers,PS4,THQ Nordic  ,3D Realms  ,N/A  ,N/A  ,7.0  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,21st Feb 18  ,08th Jan 18
1176,"Ed, Edd n Eddy: The Mis-Edventures",XB,Midway Games  ,A2M  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.01m,N/A,0.00m,03rd Nov 05  ,N/A
1177,Peter Pan in Disney's Return to Never Land,PS,Sony Computer Entertainment  ,Doki Denki  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.01m,N/A,0.00m,14th Feb 02  ,N/A
1178,George of the Jungle and the Search for the Secret,Wii,Crave Entertainment  ,Crave Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,18th Mar 08  ,N/A
1179,Blender Bros.,GBA,Atari  ,Hudson  ,N/A  ,7.4  ,N/A  ,N/A,0.02m,0.02m,0.01m,N/A,0.00m,15th Apr 02  ,N/A
1180,Ice Age: Dawn of the Dinosaurs,PC,Activision  ,Eurocom Entertainment Software  ,6.9  ,6.8  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,30th Jun 09  ,N/A
1181,Kung Fu Panda,PC,Activision  ,Beenox  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,N/A,0.02m,N/A,0.00m,03rd Jun 08  ,N/A
1182,Steal Princess,DS,Atlus  ,Climax Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,19th May 09  ,N/A
1183,Flipping Death,PS4,Rising Star   ,Zoink Games  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,16th Oct 18  ,22nd Jul 18
1184,The Liar Princess and the Blind Prince,PS4,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,N/A,N/A,0.02m,N/A,30th Mar 19  ,06th Jun 18
1185,Casper: Spirit Dimensions,GC,TDK Mediactive  ,Lucky Chicken Games  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,15th Oct 02  ,N/A
1186,Kao Challengers,PSP,Atari  ,Tate Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,29th Mar 06  ,N/A
1187,Spider-Man 3,PC,Activision  ,Beenox  ,N/A  ,6.2  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,04th May 07  ,N/A
1188,Hoppie,DS,Jack of All Games  ,Jack of All Games  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,07th Sep 11  ,N/A
1189,Prehistorik Man,GBA,Titus  ,Titus Software  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.01m,N/A,0.00m,16th Oct 01  ,N/A
1190,Ruff Trigger: The Vanocore Conspiracy,PS2,Natsume  ,Playstos Entertainment  ,N/A  ,5.9  ,N/A  ,N/A,0.02m,0.01m,0.01m,N/A,0.00m,28th Jun 06  ,N/A
1191,City Climber,PC,Ondrej Angelovic  ,Ondrej Angelovic  ,N/A  ,N/A  ,N/A  ,0.02m,N/A,N/A,N/A,N/A,N/A,24th Feb 17  ,16th Aug 21
1192,Malice,PS2,Mud Duck Productions  ,Argonaut Games  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.01m,N/A,0.00m,02nd Jun 04  ,N/A
1193,The Liar Princess and the Blind Prince,NS,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,N/A,N/A,0.02m,N/A,30th Mar 19  ,06th Jun 18
1194,Runner3,NS,Nicalis  ,Choice Provisions  ,7.0  ,7.5  ,9.0  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,22nd May 18  ,18th Mar 19
1195,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,XB,Global Star Software  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,11th Oct 05  ,N/A
1196,Gon: BakuBakuBakuBaku Adventure,3DS,Namco Bandai Games  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,N/A,N/A,0.02m,N/A,14th Jun 12  ,07th May 19
1197,Rainbow Islands Revolution,DS,Codemasters  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,03rd Oct 06  ,N/A
1198,SteamWorld Dig 2,PS4,Rising Star Games  ,Image & Form Games  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,N/A,N/A,0.00m,19th Jun 18  ,31st Mar 19
1199,Garfield's Nightmare,DS,Game Factory  ,Shin'en  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,04th Sep 07  ,N/A
1200,Barnyard Blast: Swine of the Night,DS,DSI Games  ,"Sanuk Software Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,15th Feb 08  ,N/A
1201,Ozzy & Drix,GBA,Midway Games  ,Raylight Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,16th Dec 03  ,N/A
1202,Rad Rodgers,XOne,THQ Nordic  ,3D Realms  ,5.0  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,21st Feb 18  ,08th Jan 18
1203,Spirits & Spells,GC,DreamCatcher Interactive  ,Wanadoo  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,24th Sep 03  ,N/A
1204,Runbow,3DS,Nighthawk Interactive  ,13AM Games  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,20th Jun 17  ,N/A
1205,Cookie & Cream,DS,Agetec  ,From Software  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,02nd Jul 07  ,N/A
1206,The Incredibles: Rise of the Underminer,PC,THQ  ,Heavy Iron Studios  ,N/A  ,6.7  ,N/A  ,N/A,0.02m,0.01m,N/A,N/A,0.00m,24th Oct 05  ,N/A
1207,Kao the Kangaroo Round 2,GC,Atari  ,Tate Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,29th Mar 06  ,N/A
1208,Ratchet & Clank Collection,PSV,Sony Computer Entertainment  ,Mass Media  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,N/A,0.01m,N/A,0.00m,29th Jul 14  ,06th Jan 18
1209,Gummy Bears Magical Medallion,Wii,Storm City Games  ,Storm City Games  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,N/A,N/A,0.00m,21st Jun 11  ,N/A
1210,Kao the Kangaroo Round 2,PS2,Atari  ,Tate Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.01m,N/A,0.00m,29th Mar 06  ,N/A
1211,Dragon Tales: Dragon Adventures,GBA,NewKidCo  ,Handheld Games  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,01st Jan 04  ,N/A
1212,Rayman 10th Anniversary,GBA,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,06th Sep 05  ,N/A
1213,Wall-E,PC,THQ  ,Heavy Iron Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,N/A,0.01m,N/A,0.00m,24th Jun 08  ,N/A
1214,Apple Panic,All,Broderbund  ,Ben Serki  ,N/A  ,N/A  ,N/A  ,0.02m,N/A,N/A,N/A,N/A,N/A,01st Jan 81  ,06th Apr 21
1215,The Peanuts Movie: Snoopy's Grand Adventure,X360,Activision  ,Behaviour Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,03rd Nov 15  ,01st Apr 18
1216,NiGHTS into dreams...,PS2,Sega  ,Sonic Team  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,21st Feb 08  ,N/A
1217,Mega Man X Legacy Collection 1,PS4,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Jul 18  ,31st Aug 18
1218,Mega Man X Legacy Collection 1,NS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Jul 18  ,31st Aug 18
1219,Malice,XB,Mud Duck Productions  ,Argonaut Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,0.00m,N/A,0.00m,02nd Jun 04  ,N/A
1220,Shorts,DS,Majesco  ,Artificial Mind and Movement  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,18th Aug 09  ,N/A
1221,Casper,GBA,Microids  ,Planet Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,0.00m,N/A,0.00m,15th Oct 02  ,N/A
1222,Flashback,PS4,Microids  ,Paul Cuisset  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,20th Nov 18  ,31st Oct 18
1223,Banjo-Kazooie,XBL,Microsoft Game Studios  ,4J Studios  ,N/A  ,7.0  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,03rd Dec 08  ,N/A
1224,Kao the Kangaroo,GBA,Titus  ,Titus Software  ,N/A  ,3.9  ,N/A  ,N/A,0.01m,0.01m,0.00m,N/A,0.00m,11th Dec 01  ,N/A
1225,Strider (2014),PS3,Capcom  ,Double Helix Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,18th Feb 14  ,03rd Jan 19
1226,Goku Makaimura Kai,PSP,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,02nd Aug 07  ,N/A
1227,ToeJam & Earl: Back in the Groove,PC,HumaNature Studios  ,HumaNature Studios  ,N/A  ,N/A  ,N/A  ,0.01m,N/A,N/A,N/A,N/A,N/A,01st Mar 19  ,17th Sep 21
1228,ToeJam & Earl: Back in the Groove,PS4,HumaNature Studios  ,HumaNature Studios  ,N/A  ,N/A  ,N/A  ,0.01m,N/A,N/A,N/A,N/A,N/A,01st Mar 19  ,17th Sep 21
1229,Candle: The Power of the Flame,NS,Merge Games  ,Teku Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,16th Oct 18  ,30th Mar 19
1230,Mega Man X Legacy Collection 2,NS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Jul 18  ,31st Aug 18
1231,Teenage Mutant Ninja Turtles,VC,Konami Digital Entertainment  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,02nd Apr 07  ,N/A
1232,The Land Before Time: Into the Mysterious Beyond,GBA,Game Factory  ,Sirius Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,0.00m,N/A,0.00m,13th Apr 06  ,N/A
1233,Putty Squad,PS3,System 3  ,System 3  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.00m,0.01m,N/A,0.00m,29th Nov 13  ,17th Sep 18
1234,Trine,PC,Nobilis  ,Frozenbyte  ,N/A  ,8.1  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,02nd Jul 09  ,N/A
