position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
39,Rayman Raving Rabbids,Series,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,20.00m,N/A,N/A,N/A,N/A,N/A,19th Nov 06  ,10th Feb 20
40,Watch Dogs,Series,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,20.00m,N/A,N/A,N/A,N/A,N/A,27th May 14  ,20th Mar 20
41,Grand Theft Auto: Vice City,All,Rockstar Games  ,Rockstar North  ,N/A  ,N/A  ,N/A  ,17.50m,N/A,N/A,N/A,N/A,N/A,29th Oct 02  ,14th Oct 20
42,Metroid,Series,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,16.80m,N/A,N/A,N/A,N/A,N/A,15th Aug 87  ,19th Feb 20
43,Hitman,Series,Eidos Interactive  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,16.59m,N/A,N/A,N/A,N/A,N/A,21st Nov 00  ,28th Feb 20
44,Assassin's Creed IV: Black Flag,All,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,15.00m,N/A,N/A,N/A,N/A,N/A,29th Oct 13  ,21st Oct 20
45,Barbie,Series,Hi Tech Expressions  ,Imagineering  ,N/A  ,N/A  ,N/A  ,15.00m,N/A,N/A,N/A,N/A,N/A,01st Dec 91  ,14th Mar 20
46,Dead Island,Series,Deep Silver  ,Techland  ,N/A  ,N/A  ,N/A  ,15.00m,N/A,N/A,N/A,N/A,N/A,06th Sep 11  ,20th Mar 20
47,Dead Rising,Series,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,15.00m,N/A,N/A,N/A,N/A,N/A,08th Aug 06  ,03rd Feb 20
48,Red Dead Redemption,All,Rockstar Games  ,Rockstar San Diego  ,N/A  ,N/A  ,N/A  ,15.00m,N/A,N/A,N/A,N/A,N/A,18th May 10  ,30th Oct 20
49,Grand Theft Auto III,All,Rockstar Games  ,Rockstar North  ,N/A  ,N/A  ,N/A  ,14.50m,N/A,N/A,N/A,N/A,N/A,22nd Oct 01  ,14th Oct 20
50,Lego Batman,Series,Warner Bros. Interactive Entertainment  ,TT Fusion  ,N/A  ,N/A  ,N/A  ,14.40m,N/A,N/A,N/A,N/A,N/A,23rd Sep 08  ,20th Jul 21
51,Mafia,Series,2K Games  ,Illusion Softworks  ,N/A  ,N/A  ,N/A  ,14.00m,N/A,N/A,N/A,N/A,N/A,29th Aug 02  ,06th Nov 20
52,Red Dead Redemption 2,PS4,Rockstar Games  ,Rockstar Games  ,8.0  ,9.8  ,N/A  ,N/A,13.94m,5.26m,6.21m,0.21m,2.26m,26th Oct 18  ,02nd Nov 18
53,Resident Evil 5,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,13.50m,N/A,N/A,N/A,N/A,N/A,13th Mar 09  ,11th Oct 20
54,Batman: Arkham City,All,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,N/A  ,N/A  ,N/A  ,12.50m,N/A,N/A,N/A,N/A,N/A,18th Oct 11  ,09th Nov 20
55,Rust,All,Facepunch Studios  ,Facepunch Studios  ,N/A  ,N/A  ,N/A  ,12.48m,N/A,N/A,N/A,N/A,N/A,08th Feb 18  ,10th Jan 22
56,Luigi's Mansion 3,NS,Nintendo  ,"Next Level Games, Inc.  ",6.0  ,N/A  ,N/A  ,12.44m,N/A,N/A,N/A,N/A,N/A,31st Oct 19  ,03rd Aug 20
57,Resident Evil 4,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,12.30m,N/A,N/A,N/A,N/A,N/A,11th Jan 05  ,11th Oct 20
58,Assassin's Creed III,All,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,12.00m,N/A,N/A,N/A,N/A,N/A,30th Oct 12  ,21st Oct 20
59,Jak and Daxter,Series,Sony Interactive Entertainment  ,Naughty Dog  ,N/A  ,N/A  ,N/A  ,12.00m,N/A,N/A,N/A,N/A,N/A,03rd Dec 01  ,02nd Mar 20
60,Monster Hunter Rise,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,12.00m,N/A,N/A,N/A,N/A,N/A,26th Mar 21  ,18th Jan 22
61,The Last of Us Remastered,PS4,Sony Computer Entertainment  ,Naughty Dog  ,N/A  ,9.5  ,N/A  ,11.78m,N/A,N/A,N/A,N/A,N/A,29th Jul 14  ,24th Sep 18
62,Resident Evil 7,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,11.70m,N/A,N/A,N/A,N/A,N/A,24th Jan 17  ,11th Oct 20
63,Resident Evil 2 (2019),All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,11.20m,N/A,N/A,N/A,N/A,N/A,25th Jan 19  ,11th Oct 20
64,Lego Batman: The Videogame,All,Warner Bros. Interactive Entertainment  ,TT Fusion  ,N/A  ,N/A  ,N/A  ,11.00m,N/A,N/A,N/A,N/A,N/A,23rd Sep 08  ,20th Jul 21
65,Tomb Raider (2013),All,Square Enix  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,11.00m,N/A,N/A,N/A,N/A,N/A,05th Mar 13  ,26th Oct 20
66,Resident Evil 6,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,10.90m,N/A,N/A,N/A,N/A,N/A,02nd Oct 12  ,11th Oct 20
67,Assassin's Creed Odyssey,All,Ubisoft  ,Ubisoft Quebec  ,N/A  ,N/A  ,N/A  ,10.00m,N/A,N/A,N/A,N/A,N/A,05th Oct 18  ,21st Oct 20
68,Assassin's Creed Origins,All,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,10.00m,N/A,N/A,N/A,N/A,N/A,27th Oct 17  ,21st Oct 20
69,Assassin's Creed Unity,All,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,10.00m,N/A,N/A,N/A,N/A,N/A,11th Nov 14  ,21st Oct 20
70,Horizon: Zero Dawn,PS4,Sony Interactive Entertainment  ,Guerrilla Games  ,N/A  ,9.1  ,8.0  ,10.00m,N/A,N/A,N/A,N/A,N/A,28th Feb 17  ,24th Sep 20
71,It Takes Two,All,Electronic Arts  ,Hazelight  ,N/A  ,N/A  ,N/A  ,10.00m,N/A,N/A,N/A,N/A,N/A,26th Mar 21  ,23rd Apr 21
72,Star Wars Jedi: Fallen Order,All,Electronic Arts  ,Respawn Entertainment  ,N/A  ,N/A  ,N/A  ,10.00m,N/A,N/A,N/A,N/A,N/A,15th Nov 19  ,30th Dec 20
73,Valheim,PC,Coffee Stain Publishing  ,Iron Gate AB  ,N/A  ,N/A  ,N/A  ,10.00m,N/A,N/A,N/A,N/A,N/A,02nd Feb 21  ,11th Feb 21
74,Watch Dogs,All,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,10.00m,N/A,N/A,N/A,N/A,N/A,27th May 14  ,28th Nov 20
75,Watch Dogs 2,All,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,10.00m,N/A,N/A,N/A,N/A,N/A,15th Nov 16  ,28th Nov 20
76,Ghost of Tsushima,All,Sony Interactive Entertainment  ,Sucker Punch  ,N/A  ,N/A  ,N/A  ,9.73m,N/A,N/A,N/A,N/A,N/A,17th Jul 20  ,16th Jul 22
77,NieR,Series,Square Enix  ,Cavia  ,N/A  ,N/A  ,N/A  ,9.70m,N/A,N/A,N/A,N/A,N/A,23rd Apr 10  ,11th Feb 20
78,Rust,PC,Facepunch Studios  ,Facepunch Studios  ,N/A  ,6.1  ,N/A  ,9.02m,N/A,N/A,N/A,N/A,N/A,08th Feb 18  ,19th Mar 18
79,Assassin's Creed II,All,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,9.00m,N/A,N/A,N/A,N/A,N/A,17th Nov 09  ,21st Oct 20
80,Harry Potter and the Chamber of Secrets,All,Electronic Arts  ,EA UK  ,N/A  ,N/A  ,N/A  ,9.00m,N/A,N/A,N/A,N/A,N/A,15th Nov 02  ,29th Sep 22
81,Silent Hill,Series,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,N/A  ,9.00m,N/A,N/A,N/A,N/A,N/A,23rd Feb 99  ,26th Feb 20
82,The Legend of Zelda: Twilight Princess,All,Nintendo  ,Nintendo EAD  ,N/A  ,N/A  ,N/A  ,8.69m,N/A,N/A,N/A,N/A,N/A,11th Dec 06  ,09th Feb 23
83,Onimusha,Series,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,8.50m,N/A,N/A,N/A,N/A,N/A,13th Mar 01  ,04th Feb 20
84,Lego Star Wars II: The Original Trilogy,All,LucasArts  ,TT Games  ,N/A  ,N/A  ,N/A  ,8.20m,N/A,N/A,N/A,N/A,N/A,12th Sep 06  ,09th Jun 21
85,The Last of Us,PS3,Sony Computer Entertainment America  ,Naughty Dog  ,9.5  ,9.5  ,N/A  ,8.15m,N/A,N/A,N/A,N/A,N/A,14th Jun 13  ,24th Sep 18
86,Assassin's Creed,All,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,8.00m,N/A,N/A,N/A,N/A,N/A,13th Nov 07  ,20th Oct 20
87,Ghost of Tsushima,PS4,Sony Interactive Entertainment  ,Sucker Punch  ,5.0  ,8.8  ,N/A  ,8.00m,N/A,N/A,N/A,N/A,N/A,17th Jul 20  ,10th Jul 20
88,Grand Theft Auto: Liberty City Stories,All,Rockstar Games  ,Rockstar Leeds/North  ,N/A  ,N/A  ,N/A  ,8.00m,N/A,N/A,N/A,N/A,N/A,24th Oct 05  ,13th Oct 20
89,Monster Hunter Rise,NS,Capcom  ,Capcom  ,7.0  ,N/A  ,N/A  ,7.70m,N/A,N/A,N/A,N/A,N/A,26th Mar 21  ,25th Aug 22
90,Cyberpunk 2077,PC,CD Projekt Red Studio  ,CD Projekt Red Studio  ,N/A  ,N/A  ,N/A  ,7.67m,N/A,N/A,N/A,N/A,N/A,19th Nov 20  ,10th Jun 19
91,Magicka,Series,Paradox Interactive   ,Arrowhead Game Studios  ,N/A  ,N/A  ,N/A  ,7.66m,N/A,N/A,N/A,N/A,N/A,25th Jan 11  ,16th Feb 21
92,Jurassic Park,Series,Ocean Software  ,Ocean Software  ,N/A  ,N/A  ,N/A  ,7.57m,N/A,N/A,N/A,N/A,N/A,28th Dec 93  ,14th Mar 20
93,Resident Evil 8: Village,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,7.40m,N/A,N/A,N/A,N/A,N/A,07th May 21  ,11th May 21
94,Ark,Series,Studio Wildcard  ,Studio Wildcard  ,N/A  ,N/A  ,N/A  ,7.26m,N/A,N/A,N/A,N/A,N/A,27th Aug 17  ,19th Mar 20
95,Oddworld,Series,GT Interactive  ,Oddworld Inhabitants  ,N/A  ,N/A  ,N/A  ,7.20m,N/A,N/A,N/A,N/A,N/A,19th Sep 97  ,14th Feb 20
96,Assassin's Creed: Brotherhood,All,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,7.20m,N/A,N/A,N/A,N/A,N/A,16th Nov 10  ,21st Oct 20
97,Tomb Raider,All,Eidos Interactive  ,Core Design  ,N/A  ,N/A  ,N/A  ,7.16m,N/A,N/A,N/A,N/A,N/A,14th Nov 96  ,26th Oct 20
98,Ark: Survival Evolved,All,Studio Wildcard  ,Studio Wildcard  ,N/A  ,N/A  ,N/A  ,7.00m,N/A,N/A,N/A,N/A,N/A,29th Aug 17  ,31st Dec 20
99,Assassin's Creed: Revelations,All,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,7.00m,N/A,N/A,N/A,N/A,N/A,15th Nov 11  ,21st Oct 20
100,Mafia III,All,2K Games  ,Hangar 13  ,N/A  ,N/A  ,N/A  ,7.00m,N/A,N/A,N/A,N/A,N/A,07th Oct 16  ,06th Nov 20
101,Rise of the Tomb Raider,All,Square Enix  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,7.00m,N/A,N/A,N/A,N/A,N/A,10th Nov 15  ,26th Oct 20
102,Rugrats,Series,THQ  ,Realtime Associates  ,N/A  ,N/A  ,N/A  ,7.00m,N/A,N/A,N/A,N/A,N/A,29th Jun 99  ,13th Feb 20
103,Star Wars: The Force Unleashed,All,LucasArts  ,LucasArts  ,N/A  ,N/A  ,N/A  ,7.00m,N/A,N/A,N/A,N/A,N/A,16th Sep 08  ,28th Jan 21
104,Tomb Raider II,All,Eidos Interactive  ,Core Design  ,N/A  ,N/A  ,N/A  ,6.85m,N/A,N/A,N/A,N/A,N/A,21st Nov 97  ,26th Oct 20
105,Lego Star Wars: The Video Game,All,Eidos Interactive  ,TT Games  ,N/A  ,N/A  ,N/A  ,6.70m,N/A,N/A,N/A,N/A,N/A,29th Mar 05  ,09th Jun 21
106,Ben 10,Series,D3 Publisher  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,6.60m,N/A,N/A,N/A,N/A,N/A,30th Oct 07  ,18th Nov 20
107,Assassin's Creed III,PS3,Ubisoft  ,Ubisoft Montreal  ,9.2  ,8.8  ,N/A  ,N/A,6.50m,2.65m,2.61m,0.16m,1.08m,30th Oct 12  ,12th Apr 18
108,Marvel's Spider-Man: Miles Morales,All,Sony Interactive Entertainment  ,Insomniac Games  ,N/A  ,N/A  ,N/A  ,6.50m,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,03rd Feb 21
109,Resident Evil 3 (2020),All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,6.40m,N/A,N/A,N/A,N/A,N/A,03rd Apr 20  ,11th Oct 20
110,The Legend of Zelda: Link's Awakening,NS,Nintendo  ,Nintendo  ,8.0  ,N/A  ,10.0  ,6.08m,N/A,N/A,N/A,N/A,N/A,20th Sep 19  ,11th Jun 19
111,Dead Space,Series,Electronic Arts  ,EA Redwood Shores  ,N/A  ,N/A  ,N/A  ,6.00m,N/A,N/A,N/A,N/A,N/A,13th Oct 08  ,27th Mar 20
112,Metal Gear Solid,All,Konami  ,Konami Computer Entertainment Japan  ,N/A  ,N/A  ,N/A  ,6.00m,N/A,N/A,N/A,N/A,N/A,21st Oct 98  ,28th Oct 20
113,Metal Gear Solid V: The Phantom Pain,All,Konami  ,Kojima Productions  ,N/A  ,N/A  ,N/A  ,6.00m,N/A,N/A,N/A,N/A,N/A,01st Sep 15  ,28th Oct 20
114,One Piece: Pirate Warriors,Series,Bandai Namco Games  ,Omega Force  ,N/A  ,N/A  ,N/A  ,6.00m,N/A,N/A,N/A,N/A,N/A,25th Sep 12  ,13th Nov 20
115,Tom Clancy's Splinter Cell,All,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,6.00m,N/A,N/A,N/A,N/A,N/A,17th Nov 02  ,07th Nov 20
116,Tomb Raider III,All,Eidos Interactive  ,Core Design  ,N/A  ,N/A  ,N/A  ,5.94m,N/A,N/A,N/A,N/A,N/A,20th Nov 98  ,26th Oct 20
117,DayZ,All,Bohemia Interactive  ,Bohemia Interactive  ,N/A  ,N/A  ,N/A  ,5.80m,N/A,N/A,N/A,N/A,N/A,13th Dec 18  ,20th Dec 20
118,Red Dead Redemption 2,XOne,Rockstar Games  ,Rockstar Games  ,N/A  ,N/A  ,N/A  ,N/A,5.77m,3.76m,1.47m,N/A,0.54m,26th Oct 18  ,02nd Nov 18
119,Dishonored,Series,Bethesda Softworks  ,Arkane Studios  ,N/A  ,N/A  ,N/A  ,5.67m,N/A,N/A,N/A,N/A,N/A,09th Oct 12  ,27th Jan 21
120,The Legend of Zelda: Ocarina of Time 3D,3DS,Nintendo  ,GREZZO  ,N/A  ,9.5  ,N/A  ,5.62m,N/A,N/A,N/A,N/A,N/A,19th Jun 11  ,17th Apr 18
121,Saints Row: The Third,All,THQ  ,Volition  ,N/A  ,N/A  ,N/A  ,5.50m,N/A,N/A,N/A,N/A,N/A,15th Nov 11  ,06th Dec 20
122,Assassin's Creed III,X360,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,5.31m,3.13m,1.71m,0.03m,0.45m,30th Oct 12  ,07th Feb 18
123,Resident Evil,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,5.08m,N/A,N/A,N/A,N/A,N/A,30th Mar 96  ,11th Oct 20
124,Resident Evil (2002),All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,5.05m,N/A,N/A,N/A,N/A,N/A,13th Sep 02  ,11th Oct 20
125,Asterix,Series,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,21st Sep 22
126,Batman: Arkham Knight,All,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,23rd Jun 15  ,09th Nov 20
127,Dead Island,All,Deep Silver  ,Techland  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,06th Sep 11  ,08th Jan 21
128,Death Stranding,All,Sony Interactive Entertainment  ,Kojima Productions  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,08th Nov 19  ,26th Jul 21
129,Dying Light 2 Stay Human,All,Techland  ,Techland  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,04th Feb 22  ,22nd Apr 22
130,Enter the Matrix,All,Atari  ,Shiny Entertainment  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,14th May 03  ,09th Jan 21
131,Monster Hunter Rise: Sunbreak,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,30th Jun 22  ,05th Jul 22
132,Peter Jackson's King Kong: The Official Game of the Movie,All,Ubisoft  ,Ubisoft Montpellier  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,17th Nov 05  ,23rd Feb 21
133,Sea of Thieves,PC,Microsoft Studios  ,Rare Ltd.  ,5.0  ,6.7  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,20th Mar 18  ,01st Oct 18
134,Sekiro: Shadows Die Twice,All,Activision  ,From Software  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,22nd Mar 19  ,12th Feb 21
135,The Matrix,Series,Infogrames  ,Shiny Entertainment  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,14th May 03  ,08th Feb 20
136,Darksiders,Series,THQ  ,Vigil Games  ,N/A  ,N/A  ,N/A  ,4.95m,N/A,N/A,N/A,N/A,N/A,05th Jan 10  ,19th Mar 20
137,Resident Evil Zero,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,4.95m,N/A,N/A,N/A,N/A,N/A,12th Nov 02  ,11th Oct 20
138,Tomb Raider: The Last Revelation,All,Eidos Interactive  ,Core Design  ,N/A  ,N/A  ,N/A  ,4.74m,N/A,N/A,N/A,N/A,N/A,22nd Nov 99  ,26th Oct 20
139,Alan Wake,Series,Microsoft Game Studios  ,Remedy Entertainment  ,N/A  ,N/A  ,N/A  ,4.50m,N/A,N/A,N/A,N/A,N/A,18th May 10  ,19th Mar 20
140,ARK: Survival Evolved,PC,Studio Wildcard  ,Studio Wildcard  ,N/A  ,N/A  ,N/A  ,4.50m,N/A,N/A,N/A,N/A,N/A,02nd Jun 15  ,22nd Sep 18
141,Grand Theft Auto: Vice City Stories,All,Rockstar Games  ,Rockstar Leeds/North  ,N/A  ,N/A  ,N/A  ,4.50m,N/A,N/A,N/A,N/A,N/A,31st Oct 06  ,13th Oct 20
142,Dino Crisis,Series,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,4.40m,N/A,N/A,N/A,N/A,N/A,31st Aug 99  ,04th Feb 20
143,Watch Dogs,PS4,Ubisoft  ,Ubisoft Montreal  ,8.7  ,N/A  ,N/A  ,N/A,4.32m,1.40m,2.13m,0.11m,0.68m,27th May 14  ,15th Mar 18
144,Batman: Arkham Asylum,All,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,N/A  ,N/A  ,N/A  ,4.30m,N/A,N/A,N/A,N/A,N/A,25th Aug 09  ,09th Nov 20
145,Dead Rising 3,All,Microsoft Studios  ,Capcom  ,N/A  ,N/A  ,N/A  ,4.20m,N/A,N/A,N/A,N/A,N/A,22nd Nov 13  ,02nd Nov 22
146,Shadow of the Tomb Raider,All,Square Enix  ,Eidos Montreal  ,N/A  ,N/A  ,N/A  ,4.12m,N/A,N/A,N/A,N/A,N/A,14th Sep 18  ,26th Oct 20
147,DayZ,PC,Bohemia Interactive  ,Bohemia Interactive  ,N/A  ,N/A  ,N/A  ,4.00m,N/A,N/A,N/A,N/A,N/A,09th Jul 12  ,20th Dec 20
148,Dead Space 2,All,Electronic Arts  ,Visceral Games  ,N/A  ,N/A  ,N/A  ,4.00m,N/A,N/A,N/A,N/A,N/A,25th Jan 11  ,04th Jan 21
149,Driver,All,GT Interactive  ,Reflections Interactive  ,N/A  ,N/A  ,N/A  ,4.00m,N/A,N/A,N/A,N/A,N/A,30th Jun 99  ,27th Sep 22
150,Far Cry Primal,All,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,4.00m,N/A,N/A,N/A,N/A,N/A,23rd Feb 16  ,28th Oct 20
151,Lego Jurassic World,All,Warner Bros. Interactive Entertainment  ,TT Fusion  ,N/A  ,N/A  ,N/A  ,4.00m,N/A,N/A,N/A,N/A,N/A,12th Jun 15  ,22nd Oct 20
152,Resident Evil 4 (2023),All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,4.00m,N/A,N/A,N/A,N/A,N/A,24th Mar 23  ,02nd Jun 22
153,Risk of Rain,Series,Chucklefish  ,Hopoo Games  ,N/A  ,N/A  ,N/A  ,4.00m,N/A,N/A,N/A,N/A,N/A,08th Nov 13  ,04th Mar 20
154,Assassin's Creed IV: Black Flag,PS3,Ubisoft  ,Ubisoft Montreal  ,9.1  ,8.7  ,N/A  ,N/A,3.94m,1.34m,1.86m,0.13m,0.62m,29th Oct 13  ,14th Mar 18
155,The Legend of Zelda: Skyward Sword HD,NS,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,3.91m,N/A,N/A,N/A,N/A,N/A,16th Jul 21  ,18th Feb 21
156,Cyberpunk 2077,PS4,CD Projekt Red Studio  ,CD Projekt Red Studio  ,8.5  ,N/A  ,N/A  ,3.84m,N/A,N/A,N/A,N/A,N/A,19th Nov 20  ,10th Jun 19
157,Okami,Series,Capcom  ,Clover Studio  ,N/A  ,N/A  ,N/A  ,3.80m,N/A,N/A,N/A,N/A,N/A,19th Sep 06  ,04th Feb 20
158,Hitman 2: Silent Assassin,All,Eidos Interactive  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,3.71m,N/A,N/A,N/A,N/A,N/A,01st Oct 02  ,26th Oct 20
159,Hitman: Absolution,All,Square Enix  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,3.60m,N/A,N/A,N/A,N/A,N/A,20th Nov 12  ,26th Oct 20
160,A Way Out,All,Electronic Arts  ,Hazelight  ,N/A  ,N/A  ,N/A  ,3.50m,N/A,N/A,N/A,N/A,N/A,23rd Mar 18  ,12th Feb 21
161,A Way Out,Series,Electronic Arts  ,Hazelight  ,N/A  ,N/A  ,N/A  ,3.50m,N/A,N/A,N/A,N/A,N/A,23rd Mar 18  ,11th Mar 20
162,Drawn to Life,Series,THQ  ,5th Cell  ,N/A  ,N/A  ,N/A  ,3.50m,N/A,N/A,N/A,N/A,N/A,10th Sep 07  ,01st Mar 20
163,Grand Theft Auto,All,ASC Games  ,DMA Design  ,N/A  ,N/A  ,N/A  ,3.50m,N/A,N/A,N/A,N/A,N/A,24th Mar 98  ,28th Sep 22
164,Legacy of Kain,Series,Crystal Dynamics  ,Silicon Knights  ,N/A  ,N/A  ,N/A  ,3.50m,N/A,N/A,N/A,N/A,N/A,01st Nov 96  ,28th Feb 20
165,Darksiders,All,THQ  ,Vigil Games  ,N/A  ,N/A  ,N/A  ,3.48m,N/A,N/A,N/A,N/A,N/A,05th Jan 10  ,09th Jan 21
166,The Legend of Zelda: Majora's Mask 3D,3DS,Nintendo  ,GREZZO  ,9.0  ,9.0  ,N/A  ,3.43m,N/A,N/A,N/A,N/A,N/A,13th Feb 15  ,31st Jan 18
167,Lego Batman 2: DC Super Heroes,All,Warner Bros. Interactive Entertainment  ,TT Fusion  ,N/A  ,N/A  ,N/A  ,3.40m,N/A,N/A,N/A,N/A,N/A,19th Jun 12  ,20th Jul 21
168,Lego Star Wars: The Complete Saga,All,LucasArts  ,TT Fusion  ,N/A  ,N/A  ,N/A  ,3.40m,N/A,N/A,N/A,N/A,N/A,09th Nov 07  ,03rd Nov 20
169,Saints Row 2,All,THQ  ,Volition  ,N/A  ,N/A  ,N/A  ,3.40m,N/A,N/A,N/A,N/A,N/A,14th Oct 08  ,06th Dec 20
170,Assassin's Creed IV: Black Flag,X360,Ubisoft  ,Ubisoft Montreal  ,N/A  ,8.5  ,N/A  ,N/A,3.34m,1.90m,1.14m,0.01m,0.30m,29th Oct 13  ,22nd Mar 18
171,Paper Mario: The Origami King,NS,Nintendo  ,Intelligent Systems  ,8.0  ,N/A  ,9.0  ,3.34m,N/A,N/A,N/A,N/A,N/A,17th Jul 20  ,01st Aug 20
172,Alan Wake,All,Microsoft Game Studios  ,Remedy Entertainment  ,N/A  ,N/A  ,N/A  ,3.20m,N/A,N/A,N/A,N/A,N/A,18th May 10  ,09th Jan 21
173,Lego Star Wars: The Skywalker Saga,All,Warner Bros. Interactive Entertainment  ,TT Games  ,N/A  ,N/A  ,N/A  ,3.20m,N/A,N/A,N/A,N/A,N/A,05th Apr 22  ,22nd Apr 22
174,Assassin's Creed IV: Black Flag,PS4,Ubisoft  ,Ubisoft Montreal  ,N/A  ,8.3  ,N/A  ,N/A,3.19m,1.07m,1.55m,0.06m,0.51m,15th Nov 13  ,14th Mar 18
175,Assassin's Creed Odyssey,PS4,Ubisoft  ,Ubisoft Quebec  ,N/A  ,9.5  ,N/A  ,N/A,3.18m,1.18m,1.40m,0.09m,0.51m,05th Oct 18  ,17th Nov 18
176,Dead Rising 2,All,Capcom  ,Blue Castle Games  ,N/A  ,N/A  ,N/A  ,3.10m,N/A,N/A,N/A,N/A,N/A,28th Sep 10  ,12th Oct 20
177,Resident Evil: Revelations 2,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,3.10m,N/A,N/A,N/A,N/A,N/A,24th Feb 15  ,11th Oct 20
178,Control,All,505 Games  ,Remedy Entertainment  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,27th Aug 19  ,09th Dec 20
179,Disney Infinity,All,Disney Interactive Studios  ,Heavy Iron Studios / Avalanche Software  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,18th Aug 13  ,17th Feb 21
180,Driver 3,All,Atari  ,Reflections Interactive  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,21st Jun 04  ,27th Sep 22
181,Ghostbusters: The Video Game,All,Atari  ,Terminal Reality  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,16th Jun 09  ,18th Aug 21
182,Gungeon,Series,Devolver Digital  ,Dodge Roll  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,05th Apr 16  ,03rd Mar 20
